Slide ID,Options,Correct ID,pos_array
HIND4234826,You live in a village in <default-city-name2>.,1,"[('You', 'PRP'), ('live', 'VBP'), ('in', 'IN'), ('a', 'DT'), ('village', 'NN'), ('in', 'IN'), ('Jaipur', 'NNP'), ('.', '.')]"
HIND4234826,You is in a village in <default-city-name2>.,1,"[('You', 'PRP'), ('is', 'VBZ'), ('in', 'IN'), ('a', 'DT'), ('village', 'NN'), ('in', 'IN'), ('Jaipur', 'NNP'), ('.', '.')]"
HIND4234826,You lives in a village in <default-city-name2>.,1,"[('You', 'PRP'), ('lives', 'VBZ'), ('in', 'IN'), ('a', 'DT'), ('village', 'NN'), ('in', 'IN'), ('Jaipur', 'NNP'), ('.', '.')]"
HIND4234826,You are live in a village in <default-city-name2>.,1,"[('You', 'PRP'), ('are', 'VBP'), ('live', 'JJ'), ('in', 'IN'), ('a', 'DT'), ('village', 'NN'), ('in', 'IN'), ('Jaipur', 'NNP'), ('.', '.')]"
HIND2865851,I am from <country-name>.,1,"[('I', 'PRP'), ('am', 'VBP'), ('from', 'IN'), ('India', 'NNP'), ('.', '.')]"
HIND2865851,I is from <country-name>.,1,"[('I', 'PRP'), ('is', 'VBZ'), ('from', 'IN'), ('India', 'NNP'), ('.', '.')]"
HIND2865851,I are from <country-name>.,1,"[('I', 'PRP'), ('are', 'VBP'), ('from', 'IN'), ('India', 'NNP'), ('.', '.')]"
HIND2865851,I am come from <country-name>.,1,"[('I', 'PRP'), ('am', 'VBP'), ('come', 'VBN'), ('from', 'IN'), ('India', 'NNP'), ('.', '.')]"
HIND3318161,What is your phone number?,1,"[('What', 'WP'), ('is', 'VBZ'), ('your', 'PRP$'), ('phone', 'NN'), ('number', 'NN'), ('?', '.')]"
HIND3318161,What am your phone number?,1,"[('What', 'WP'), ('am', 'VBP'), ('your', 'PRP$'), ('phone', 'NN'), ('number', 'NN'), ('?', '.')]"
HIND3318161,What are your phone number?,1,"[('What', 'WP'), ('are', 'VBP'), ('your', 'PRP$'), ('phone', 'NN'), ('number', 'NN'), ('?', '.')]"
HIND3318161,What does your phone number?,1,"[('What', 'WP'), ('does', 'VBZ'), ('your', 'PRP$'), ('phone', 'NN'), ('number', 'NN'), ('?', '.')]"
HIND2834714,I am a student.,1,"[('I', 'PRP'), ('am', 'VBP'), ('a', 'DT'), ('student', 'NN'), ('.', '.')]"
HIND2834714,I am are student.,1,"[('I', 'PRP'), ('am', 'VBP'), ('are', 'VBP'), ('student', 'NN'), ('.', '.')]"
HIND2834714,I am is student.,1,"[('I', 'PRP'), ('am', 'VBP'), ('is', 'VBZ'), ('student', 'NN'), ('.', '.')]"
HIND2834714,I am the student.,1,"[('I', 'PRP'), ('am', 'VBP'), ('the', 'DT'), ('student', 'NN'), ('.', '.')]"
HIND2903741,They is American.,2,"[('They', 'PRP'), ('is', 'VBZ'), ('American', 'JJ'), ('.', '.')]"
HIND2903741,They are American.,2,"[('They', 'PRP'), ('are', 'VBP'), ('American', 'JJ'), ('.', '.')]"
HIND2903741,They am American.,2,"[('They', 'PRP'), ('am', 'VBP'), ('American', 'JJ'), ('.', '.')]"
HIND2903741,They are the American.,2,"[('They', 'PRP'), ('are', 'VBP'), ('the', 'DT'), ('American', 'NNP'), ('.', '.')]"
HIND3729250,My father are smart.,2,"[('My', 'PRP$'), ('father', 'NN'), ('are', 'VBP'), ('smart', 'JJ'), ('.', '.')]"
HIND3729250,My father is smart.,2,"[('My', 'PRP$'), ('father', 'NN'), ('is', 'VBZ'), ('smart', 'JJ'), ('.', '.')]"
HIND3729250,My father am smart.,2,"[('My', 'PRP$'), ('father', 'NN'), ('am', 'VBP'), ('smart', 'RB'), ('.', '.')]"
HIND3729250,My father has smart.,2,"[('My', 'PRP$'), ('father', 'NN'), ('has', 'VBZ'), ('smart', 'VBN'), ('.', '.')]"
HIND2856974,You is fine.,3,"[('You', 'PRP'), ('is', 'VBZ'), ('fine', 'JJ'), ('.', '.')]"
HIND2856974,You are the fine.,3,"[('You', 'PRP'), ('are', 'VBP'), ('the', 'DT'), ('fine', 'JJ'), ('.', '.')]"
HIND2856974,You are fine.,3,"[('You', 'PRP'), ('are', 'VBP'), ('fine', 'JJ'), ('.', '.')]"
HIND2856974,You has fine.,3,"[('You', 'PRP'), ('has', 'VBZ'), ('fine', 'VBN'), ('.', '.')]"
HIND3094237,Are you speak <country-language-name>?,2,"[('Are', 'NNP'), ('you', 'PRP'), ('speak', 'VBP'), ('English', 'JJ'), ('?', '.')]"
HIND3094237,Do you speak <country-language-name>?,2,"[('Do', 'VB'), ('you', 'PRP'), ('speak', 'VB'), ('English', 'NNP'), ('?', '.')]"
HIND3094237,Is you speak <country-language-name>?,2,"[('Is', 'VBZ'), ('you', 'PRP'), ('speak', 'VBP'), ('English', 'JJ'), ('?', '.')]"
HIND3094237,Does you speak <country-language-name>?,2,"[('Does', 'NNP'), ('you', 'PRP'), ('speak', 'VB'), ('English', 'NNP'), ('?', '.')]"
HIND3319535,What is your phone number?,1,"[('What', 'WP'), ('is', 'VBZ'), ('your', 'PRP$'), ('phone', 'NN'), ('number', 'NN'), ('?', '.')]"
HIND3319535,What is you phone number?,1,"[('What', 'WP'), ('is', 'VBZ'), ('you', 'PRP'), ('phone', 'NN'), ('number', 'NN'), ('?', '.')]"
HIND3319535,What is you're phone number?,1,"[('What', 'WP'), ('is', 'VBZ'), ('you', 'PRP'), (""'re"", 'VBP'), ('phone', 'NN'), ('number', 'NN'), ('?', '.')]"
HIND3319535,What is mine phone number?,1,"[('What', 'WP'), ('is', 'VBZ'), ('mine', 'JJ'), ('phone', 'NN'), ('number', 'NN'), ('?', '.')]"
HIND2945154,He is not British.,1,"[('He', 'PRP'), ('is', 'VBZ'), ('not', 'RB'), ('British', 'JJ'), ('.', '.')]"
HIND2945154,He not is British.,1,"[('He', 'PRP'), ('not', 'RB'), ('is', 'VBZ'), ('British', 'JJ'), ('.', '.')]"
HIND2945154,He is not the British.,1,"[('He', 'PRP'), ('is', 'VBZ'), ('not', 'RB'), ('the', 'DT'), ('British', 'JJ'), ('.', '.')]"
HIND2945154,,1,[]
HIND3514921,I has one sister.,2,"[('I', 'PRP'), ('has', 'VBZ'), ('one', 'CD'), ('sister', 'NN'), ('.', '.')]"
HIND3514921,I have one sister.,2,"[('I', 'PRP'), ('have', 'VBP'), ('one', 'CD'), ('sister', 'NN'), ('.', '.')]"
HIND3514921,I is one sister.,2,"[('I', 'PRP'), ('is', 'VBZ'), ('one', 'CD'), ('sister', 'NN'), ('.', '.')]"
HIND3514921,,2,[]
HIND2939102,You don't my friend.,3,"[('You', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('my', 'PRP$'), ('friend', 'NN'), ('.', '.')]"
HIND2939102,You is not my friend.,3,"[('You', 'PRP'), ('is', 'VBZ'), ('not', 'RB'), ('my', 'PRP$'), ('friend', 'NN'), ('.', '.')]"
HIND2939102,You are not my friend.,3,"[('You', 'PRP'), ('are', 'VBP'), ('not', 'RB'), ('my', 'PRP$'), ('friend', 'NN'), ('.', '.')]"
HIND2939102,You aren't not my friend.,3,"[('You', 'PRP'), ('are', 'VBP'), (""n't"", 'RB'), ('not', 'RB'), ('my', 'PRP$'), ('friend', 'NN'), ('.', '.')]"
HIND3591966,Theirs children are smart.,2,"[('Theirs', 'NNP'), ('children', 'NNS'), ('are', 'VBP'), ('smart', 'JJ'), ('.', '.')]"
HIND3591966,Their children are smart.,2,"[('Their', 'PRP$'), ('children', 'NNS'), ('are', 'VBP'), ('smart', 'JJ'), ('.', '.')]"
HIND3591966,Their are children are smart.,2,"[('Their', 'PRP$'), ('are', 'VBP'), ('children', 'NNS'), ('are', 'VBP'), ('smart', 'JJ'), ('.', '.')]"
HIND3591966,,2,[]
HIND3271525,We are nots from <foreigncountry-name>.,3,"[('We', 'PRP'), ('are', 'VBP'), ('nots', 'JJ'), ('from', 'IN'), ('India', 'NNP'), ('.', '.')]"
HIND3271525,We are don''t from <foreigncountry-name>.,3,"[('We', 'PRP'), ('are', 'VBP'), ('do', 'VBP'), (""n't"", 'RB'), ('from', 'IN'), ('India', 'NNP'), ('.', '.')]"
HIND3271525,We are not from <foreigncountry-name>.,3,"[('We', 'PRP'), ('are', 'VBP'), ('not', 'RB'), ('from', 'IN'), ('India', 'NNP'), ('.', '.')]"
HIND3271525,,3,[]
HIND3269632,You are not from <foreigncountry-name>.,1,"[('You', 'PRP'), ('are', 'VBP'), ('not', 'RB'), ('from', 'IN'), ('India', 'NNP'), ('.', '.')]"
HIND3269632,You are doesn''t from <foreigncountry-name>.,1,"[('You', 'PRP'), ('are', 'VBP'), ('does', 'VBZ'), (""n't"", 'RB'), ('from', 'IN'), ('India', 'NNP'), ('.', '.')]"
HIND3269632,You are don''t from <foreigncountry-name>.,1,"[('You', 'PRP'), ('are', 'VBP'), ('do', 'VBP'), (""n't"", 'RB'), ('from', 'IN'), ('India', 'NNP'), ('.', '.')]"
HIND3269632,,1,[]
HIND4682942,Can I am help you?,2,"[('Can', 'MD'), ('I', 'PRP'), ('am', 'VBP'), ('help', 'VB'), ('you', 'PRP'), ('?', '.')]"
HIND4682942,Can I help you?,2,"[('Can', 'MD'), ('I', 'PRP'), ('help', 'VB'), ('you', 'PRP'), ('?', '.')]"
HIND4682942,Can I helps you?,2,"[('Can', 'MD'), ('I', 'PRP'), ('helps', 'VB'), ('you', 'PRP'), ('?', '.')]"
HIND4682942,Can I helping you?,2,"[('Can', 'MD'), ('I', 'PRP'), ('helping', 'VBG'), ('you', 'PRP'), ('?', '.')]"
HIND2886389,I is <country-nationality>.,2,"[('I', 'PRP'), ('is', 'VBZ'), ('Indians', 'NNPS'), ('.', '.')]"
HIND2886389,I am <country-nationality>.,2,"[('I', 'PRP'), ('am', 'VBP'), ('Indians', 'NNPS'), ('.', '.')]"
HIND2886389,I are <country-nationality>.,2,"[('I', 'PRP'), ('are', 'VBP'), ('Indians', 'NNPS'), ('.', '.')]"
HIND2886389,I has <country-nationality>.,2,"[('I', 'PRP'), ('has', 'VBZ'), ('Indians', 'NNPS'), ('.', '.')]"
HIND2900051,It am <country-nationality>.,2,"[('It', 'PRP'), ('am', 'VBP'), ('Indians', 'NNPS'), ('.', '.')]"
HIND2900051,It is <country-nationality>.,2,"[('It', 'PRP'), ('is', 'VBZ'), ('Indians', 'NNPS'), ('.', '.')]"
HIND2900051,It are <country-nationality>.,2,"[('It', 'PRP'), ('are', 'VBP'), ('Indians', 'NNPS'), ('.', '.')]"
HIND2900051,It is the <country-nationality>.,2,"[('It', 'PRP'), ('is', 'VBZ'), ('the', 'DT'), ('Indians', 'NNPS'), ('.', '.')]"
HIND3257123,He is not my friend.,1,"[('He', 'PRP'), ('is', 'VBZ'), ('not', 'RB'), ('my', 'PRP$'), ('friend', 'NN'), ('.', '.')]"
HIND3257123,He is doesn't my friend.,1,"[('He', 'PRP'), ('is', 'VBZ'), ('does', 'VBZ'), (""n't"", 'RB'), ('my', 'PRP$'), ('friend', 'NN'), ('.', '.')]"
HIND3257123,He is don't my friend.,1,"[('He', 'PRP'), ('is', 'VBZ'), ('do', 'VBP'), (""n't"", 'RB'), ('my', 'PRP$'), ('friend', 'NN'), ('.', '.')]"
HIND3257123,,1,[]
HIND3739722,I am many intelligent.,3,"[('I', 'PRP'), ('am', 'VBP'), ('many', 'JJ'), ('intelligent', 'NN'), ('.', '.')]"
HIND3739722,I am a lot of intelligent.,3,"[('I', 'PRP'), ('am', 'VBP'), ('a', 'DT'), ('lot', 'NN'), ('of', 'IN'), ('intelligent', 'NN'), ('.', '.')]"
HIND3739722,I am very intelligent.,3,"[('I', 'PRP'), ('am', 'VBP'), ('very', 'RB'), ('intelligent', 'JJ'), ('.', '.')]"
HIND3739722,I am a lot intelligent.,3,"[('I', 'PRP'), ('am', 'VBP'), ('a', 'DT'), ('lot', 'NN'), ('intelligent', 'NN'), ('.', '.')]"
HIND3129354,I isn''t speak English.,2,"[('I', 'PRP'), ('is', 'VBZ'), (""n't"", 'RB'), ('speak', 'JJ'), ('English', 'NNP'), ('.', '.')]"
HIND3129354,I don''t speak English.,2,"[('I', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('speak', 'VB'), ('English', 'NNP'), ('.', '.')]"
HIND3129354,I am not speak English.,2,"[('I', 'PRP'), ('am', 'VBP'), ('not', 'RB'), ('speak', 'JJ'), ('English', 'NNP'), ('.', '.')]"
HIND3129354,I doesn''t speak English.,2,"[('I', 'PRP'), ('does', 'VBZ'), (""n't"", 'RB'), ('speak', 'VB'), ('English', 'NNP'), ('.', '.')]"
HIND3593192,This are their sister.,3,"[('This', 'DT'), ('are', 'VBP'), ('their', 'PRP$'), ('sister', 'NN'), ('.', '.')]"
HIND3593192,This am their sister.,3,"[('This', 'DT'), ('am', 'VBP'), ('their', 'PRP$'), ('sister', 'NN'), ('.', '.')]"
HIND3593192,This is their sister.,3,"[('This', 'DT'), ('is', 'VBZ'), ('their', 'PRP$'), ('sister', 'NN'), ('.', '.')]"
HIND3593192,,3,[]
HIND4145072,My books are on the table.,1,"[('My', 'PRP$'), ('books', 'NNS'), ('are', 'VBP'), ('on', 'IN'), ('the', 'DT'), ('table', 'NN'), ('.', '.')]"
HIND4145072,My books are it the table.,1,"[('My', 'PRP$'), ('books', 'NNS'), ('are', 'VBP'), ('it', 'PRP'), ('the', 'DT'), ('table', 'NN'), ('.', '.')]"
HIND4145072,My books are at the table.,1,"[('My', 'PRP$'), ('books', 'NNS'), ('are', 'VBP'), ('at', 'IN'), ('the', 'DT'), ('table', 'NN'), ('.', '.')]"
HIND4145072,,1,[]
HIND2813798,My name is <name>.,1,"[('My', 'PRP$'), ('name', 'NN'), ('is', 'VBZ'), ('John', 'NNP'), ('.', '.')]"
HIND2813798,My name am <name>.,1,"[('My', 'PRP$'), ('name', 'NN'), ('am', 'VBP'), ('John', 'NNP'), ('.', '.')]"
HIND2813798,My name has <name>.,1,"[('My', 'PRP$'), ('name', 'NN'), ('has', 'VBZ'), ('John', 'NNP'), ('.', '.')]"
HIND2813798,My name is the <name>.,1,"[('My', 'PRP$'), ('name', 'NN'), ('is', 'VBZ'), ('the', 'DT'), ('John', 'NNP'), ('.', '.')]"
HIND2971872,I isn''t <male-name3>.,3,"[('I', 'PRP'), ('is', 'VBZ'), (""n't"", 'RB'), ('John', 'NNP'), ('.', '.')]"
HIND2971872,I amn''t <male-name3>.,3,"[('I', 'PRP'), ('am', 'VBP'), (""n't"", 'RB'), ('John', 'NNP'), ('.', '.')]"
HIND2971872,I''m not <male-name3>.,3,"[('I', 'PRP'), (""'m"", 'VBP'), ('not', 'RB'), ('John', 'NNP'), ('.', '.')]"
HIND2971872,,3,[]
HIND2947649,It''s not the <country-nationality>.,2,"[('It', 'PRP'), (""'s"", 'VBZ'), ('not', 'RB'), ('the', 'DT'), ('Indians', 'NNPS'), ('.', '.')]"
HIND2947649,It''s not <country-nationality>.,2,"[('It', 'PRP'), (""'s"", 'VBZ'), ('not', 'RB'), ('Indians', 'NNPS'), ('.', '.')]"
HIND2947649,It''s isn''t <country-nationality>.,2,"[('It', 'PRP'), (""'s"", 'VBZ'), ('is', 'VBZ'), (""n't"", 'RB'), ('Indians', 'NNPS'), ('.', '.')]"
HIND2947649,,2,[]
HIND4684262,Can I help your?.,2,"[('Can', 'MD'), ('I', 'PRP'), ('help', 'VB'), ('your', 'PRP$'), ('?', '.'), ('.', '.')]"
HIND4684262,Can I help you?.,2,"[('Can', 'MD'), ('I', 'PRP'), ('help', 'VB'), ('you', 'PRP'), ('?', '.'), ('.', '.')]"
HIND4684262,Can I help yours?.,2,"[('Can', 'MD'), ('I', 'PRP'), ('help', 'VB'), ('yours', 'VB'), ('?', '.'), ('.', '.')]"
HIND4684262,,2,[]
HIND2893090,You are the American.,3,"[('You', 'PRP'), ('are', 'VBP'), ('the', 'DT'), ('American', 'NNP'), ('.', '.')]"
HIND2893090,You is American.,3,"[('You', 'PRP'), ('is', 'VBZ'), ('American', 'JJ'), ('.', '.')]"
HIND2893090,You are American.,3,"[('You', 'PRP'), ('are', 'VBP'), ('American', 'JJ'), ('.', '.')]"
HIND2893090,You are a American.,3,"[('You', 'PRP'), ('are', 'VBP'), ('a', 'DT'), ('American', 'JJ'), ('.', '.')]"
HIND3116674,Do you speaks <language-name2>?,3,"[('Do', 'VB'), ('you', 'PRP'), ('speaks', 'VB'), ('English', 'NNP'), ('?', '.')]"
HIND3116674,Do you is <language-name2>?,3,"[('Do', 'VB'), ('you', 'PRP'), ('is', 'VBZ'), ('English', 'JJ'), ('?', '.')]"
HIND3116674,Do you speak <language-name2>?,3,"[('Do', 'VB'), ('you', 'PRP'), ('speak', 'VB'), ('English', 'NNP'), ('?', '.')]"
HIND3116674,,3,[]
HIND4112375,There is one kitchen in this house.,1,"[('There', 'EX'), ('is', 'VBZ'), ('one', 'CD'), ('kitchen', 'NN'), ('in', 'IN'), ('this', 'DT'), ('house', 'NN'), ('.', '.')]"
HIND4112375,Are is one kitchen in this house.,1,"[('Are', 'NNP'), ('is', 'VBZ'), ('one', 'CD'), ('kitchen', 'NN'), ('in', 'IN'), ('this', 'DT'), ('house', 'NN'), ('.', '.')]"
HIND4112375,Here is one kitchen in this house.,1,"[('Here', 'RB'), ('is', 'VBZ'), ('one', 'CD'), ('kitchen', 'NN'), ('in', 'IN'), ('this', 'DT'), ('house', 'NN'), ('.', '.')]"
HIND4112375,,1,[]
HIND3096025,Do you speaks <country-language-name>?,3,"[('Do', 'VB'), ('you', 'PRP'), ('speaks', 'VB'), ('English', 'NNP'), ('?', '.')]"
HIND3096025,Do you is speak <country-language-name>?,3,"[('Do', 'VB'), ('you', 'PRP'), ('is', 'VBZ'), ('speak', 'JJ'), ('English', 'NNP'), ('?', '.')]"
HIND3096025,Do you speak <country-language-name>?,3,"[('Do', 'VB'), ('you', 'PRP'), ('speak', 'VB'), ('English', 'NNP'), ('?', '.')]"
HIND3096025,Do you are speak <country-language-name>?,3,"[('Do', 'VB'), ('you', 'PRP'), ('are', 'VBP'), ('speak', 'JJ'), ('English', 'NNP'), ('?', '.')]"
HIND4231486,I lives in a city in <default-state-name>,3,"[('I', 'PRP'), ('lives', 'VBZ'), ('in', 'IN'), ('a', 'DT'), ('city', 'NN'), ('in', 'IN'), ('Rajasthan', 'NNP')]"
HIND4231486,I be live in a city in <default-state-name>,3,"[('I', 'PRP'), ('be', 'VB'), ('live', 'VBN'), ('in', 'IN'), ('a', 'DT'), ('city', 'NN'), ('in', 'IN'), ('Rajasthan', 'NNP')]"
HIND4231486,I live in a city in <default-state-name>,3,"[('I', 'PRP'), ('live', 'VBP'), ('in', 'IN'), ('a', 'DT'), ('city', 'NN'), ('in', 'IN'), ('Rajasthan', 'NNP')]"
HIND4231486,I am live in a city in <default-state-name>,3,"[('I', 'PRP'), ('am', 'VBP'), ('live', 'JJ'), ('in', 'IN'), ('a', 'DT'), ('city', 'NN'), ('in', 'IN'), ('Rajasthan', 'NNP')]"
HIND3246606,I don't dances.,3,"[('I', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('dances', 'NNS'), ('.', '.')]"
HIND3246606,I don't am dance.,3,"[('I', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('am', 'VBP'), ('dance', 'NN'), ('.', '.')]"
HIND3246606,I don't dance.,3,"[('I', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('dance', 'VB'), ('.', '.')]"
HIND3246606,,3,[]
HIND3328888,My phone number has <phone-number>.,2,"[('My', 'PRP$'), ('phone', 'NN'), ('number', 'NN'), ('has', 'VBZ'), ('phone-number', 'NN'), ('.', '.')]"
HIND3328888,My phone number is <phone-number>.,2,"[('My', 'PRP$'), ('phone', 'NN'), ('number', 'NN'), ('is', 'VBZ'), ('phone-number', 'JJ'), ('.', '.')]"
HIND3328888,My phone number does <phone-number>.,2,"[('My', 'PRP$'), ('phone', 'NN'), ('number', 'NN'), ('does', 'VBZ'), ('phone-number', 'JJ'), ('.', '.')]"
HIND3328888,My phone number are <phone-number>.,2,"[('My', 'PRP$'), ('phone', 'NN'), ('number', 'NN'), ('are', 'VBP'), ('phone-number', 'JJ'), ('.', '.')]"
HIND3113994,I speak few English.,3,"[('I', 'PRP'), ('speak', 'VBP'), ('few', 'JJ'), ('English', 'NNP'), ('.', '.')]"
HIND3113994,I speak somewhat English.,3,"[('I', 'PRP'), ('speak', 'VBP'), ('somewhat', 'RB'), ('English', 'JJ'), ('.', '.')]"
HIND3113994,I speak a little English.,3,"[('I', 'PRP'), ('speak', 'VBP'), ('a', 'DT'), ('little', 'JJ'), ('English', 'NNP'), ('.', '.')]"
HIND3113994,I speak a few English.,3,"[('I', 'PRP'), ('speak', 'VBP'), ('a', 'DT'), ('few', 'JJ'), ('English', 'NNP'), ('.', '.')]"
HIND3131013,I don't speak English.,1,"[('I', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('speak', 'VB'), ('English', 'NNP'), ('.', '.')]"
HIND3131013,I don't am speak English.,1,"[('I', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('am', 'VBP'), ('speak', 'JJ'), ('English', 'NNP'), ('.', '.')]"
HIND3131013,I don't is speak English.,1,"[('I', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('is', 'VBZ'), ('speak', 'JJ'), ('English', 'NNP'), ('.', '.')]"
HIND3131013,I don't speaks English.,1,"[('I', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('speaks', 'VB'), ('English', 'NNP'), ('.', '.')]"
HIND3832595,<default-actor-name> <default-actor-surname> has black and white hair.,1,"[('Tom', 'NNP'), ('Cruise', 'NNP'), ('has', 'VBZ'), ('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('hair', 'NN'), ('.', '.')]"
HIND3832595,<default-actor-name> <default-actor-surname> has black and white hairs.,1,"[('Tom', 'NNP'), ('Cruise', 'NNP'), ('has', 'VBZ'), ('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('hairs', 'NNS'), ('.', '.')]"
HIND3832595,<default-actor-name> <default-actor-surname> has black and white a hair.,1,"[('Tom', 'NNP'), ('Cruise', 'NNP'), ('has', 'VBZ'), ('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('a', 'DT'), ('hair', 'NN'), ('.', '.')]"
HIND3832595,,1,[]
HIND3224413,She doesn''t speaks <language-name2>.,3,"[('She', 'PRP'), ('does', 'VBZ'), (""n't"", 'RB'), ('speaks', 'VB'), ('English', 'NNP'), ('.', '.')]"
HIND3224413,She doesn''t are speak <language-name2>.,3,"[('She', 'PRP'), ('does', 'VBZ'), (""n't"", 'RB'), ('are', 'VBP'), ('speak', 'JJ'), ('English', 'NNP'), ('.', '.')]"
HIND3224413,She doesn''t speak <language-name2>.,3,"[('She', 'PRP'), ('does', 'VBZ'), (""n't"", 'RB'), ('speak', 'VB'), ('English', 'NNP'), ('.', '.')]"
HIND3224413,,3,[]
HIND3571510,This is me car.,3,"[('This', 'DT'), ('is', 'VBZ'), ('me', 'PRP'), ('car', 'NN'), ('.', '.')]"
HIND3571510,This is mine car.,3,"[('This', 'DT'), ('is', 'VBZ'), ('mine', 'JJ'), ('car', 'NN'), ('.', '.')]"
HIND3571510,This is my car.,3,"[('This', 'DT'), ('is', 'VBZ'), ('my', 'PRP$'), ('car', 'NN'), ('.', '.')]"
HIND3571510,,3,[]
