,Slide ID,Options,Correct ID,pos_array,pos_delta
643,HIND3259172,,1,[],[]
644,HIND2981978,Is you <male-name2>?,3,"[""('Is', 'VBZ')"", ""('you', 'PRP')"", ""('John', 'NNP')"", ""('?', '.')""]","[""('Is', 'VBZ')""]"
645,HIND2981978,Are you the <male-name2>?,3,"[""('Are', 'NNP')"", ""('you', 'PRP')"", ""('the', 'DT')"", ""('John', 'NNP')"", ""('?', '.')""]","[""('the', 'DT')""]"
646,HIND2981978,Are you <male-name2>?,3,"[""('Are', 'NNP')"", ""('you', 'PRP')"", ""('John', 'NNP')"", ""('?', '.')""]",[]
647,HIND2981978,Do you <male-name2>?,3,"[""('Do', 'VB')"", ""('you', 'PRP')"", ""('John', 'NNP')"", ""('?', '.')""]","[""('Do', 'VB')""]"
648,HIND3081674,Me speak <language-name3>.,2,"[""('Me', 'NNP')"", ""('speak', 'JJ')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('English', 'NNP')"", ""('speak', 'JJ')"", ""('Me', 'NNP')""]"
649,HIND3081674,I speak <language-name3>.,2,"[""('I', 'PRP')"", ""('speak', 'VBP')"", ""('English', 'JJ')"", ""('.', '.')""]",[]
650,HIND3081674,I am speak <language-name3>.,2,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('speak', 'JJ')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('English', 'NNP')"", ""('speak', 'JJ')"", ""('am', 'VBP')""]"
651,HIND3081674,I does speak <language-name3>.,2,"[""('I', 'PRP')"", ""('does', 'VBZ')"", ""('speak', 'JJ')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('English', 'NNP')"", ""('speak', 'JJ')"", ""('does', 'VBZ')""]"
652,HIND3597681,Her husband is smart.,1,"[""('Her', 'PRP$')"", ""('husband', 'NN')"", ""('is', 'VBZ')"", ""('smart', 'JJ')"", ""('.', '.')""]",[]
653,HIND3597681,His husband is smart.,1,"[""('His', 'PRP$')"", ""('husband', 'NN')"", ""('is', 'VBZ')"", ""('smart', 'JJ')"", ""('.', '.')""]","[""('His', 'PRP$')""]"
654,HIND3597681,She husband is smart.,1,"[""('She', 'PRP')"", ""('husband', 'NN')"", ""('is', 'VBZ')"", ""('smart', 'JJ')"", ""('.', '.')""]","[""('She', 'PRP')""]"
655,HIND3597681,,1,[],[]
656,HIND3115349,I speaks a little <language-name2>.,2,"[""('I', 'PRP')"", ""('speaks', 'VBP')"", ""('a', 'DT')"", ""('little', 'JJ')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('speaks', 'VBP')""]"
657,HIND3115349,I speak a little <language-name2>.,2,"[""('I', 'PRP')"", ""('speak', 'VBP')"", ""('a', 'DT')"", ""('little', 'JJ')"", ""('English', 'NNP')"", ""('.', '.')""]",[]
658,HIND3115349,I am speaking a little <language-name2>.,2,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('speaking', 'VBG')"", ""('a', 'DT')"", ""('little', 'JJ')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('speaking', 'VBG')"", ""('am', 'VBP')""]"
659,HIND3115349,I am speak a little <language-name2>.,2,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('speak', 'VB')"", ""('a', 'DT')"", ""('little', 'JJ')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('speak', 'VB')"", ""('am', 'VBP')""]"
660,HIND4814628,am Hindi easy?,4,"[""('am', 'VBP')"", ""('Hindi', 'NNP')"", ""('easy', 'NN')"", ""('?', '.')""]","[""('easy', 'NN')"", ""('am', 'VBP')""]"
661,HIND4814628,are Hindi easy?,4,"[""('are', 'VBP')"", ""('Hindi', 'NNP')"", ""('easy', 'JJ')"", ""('?', '.')""]","[""('are', 'VBP')""]"
662,HIND4814628,has Hindi easy?,4,"[""('has', 'VBZ')"", ""('Hindi', 'VBN')"", ""('easy', 'JJ')"", ""('?', '.')""]","[""('has', 'VBZ')"", ""('Hindi', 'VBN')""]"
663,HIND4814628,is Hindi easy?,4,"[""('is', 'VBZ')"", ""('Hindi', 'NNP')"", ""('easy', 'JJ')"", ""('?', '.')""]",[]
664,HIND4536122,There is a bookstore near my house.,1,"[""('There', 'EX')"", ""('is', 'VBZ')"", ""('a', 'DT')"", ""('bookstore', 'NN')"", ""('near', 'IN')"", ""('my', 'PRP$')"", ""('house', 'NN')"", ""('.', '.')""]",[]
665,HIND4536122,There are a bookstore near my house.,1,"[""('There', 'EX')"", ""('are', 'VBP')"", ""('a', 'DT')"", ""('bookstore', 'NN')"", ""('near', 'IN')"", ""('my', 'PRP$')"", ""('house', 'NN')"", ""('.', '.')""]","[""('are', 'VBP')""]"
666,HIND4536122,Is a bookstore near my house.,1,"[""('Is', 'VBZ')"", ""('a', 'DT')"", ""('bookstore', 'NN')"", ""('near', 'IN')"", ""('my', 'PRP$')"", ""('house', 'NN')"", ""('.', '.')""]","[""('Is', 'VBZ')""]"
667,HIND4536122,,1,[],[]
668,HIND4264130,Where do Mr. and Mrs. <default-female-surname> live?,1,"[""('Where', 'WRB')"", ""('do', 'VB')"", ""('Mr.', 'NNP')"", ""('and', 'CC')"", ""('Mrs.', 'NNP')"", ""('Khan', 'NNP')"", ""('live', 'VB')"", ""('?', '.')""]",[]
669,HIND4264130,Where do Mr. and Mrs. <default-female-surname> lives?,1,"[""('Where', 'WRB')"", ""('do', 'VB')"", ""('Mr.', 'NNP')"", ""('and', 'CC')"", ""('Mrs.', 'NNP')"", ""('Khan', 'NNP')"", ""('lives', 'VBZ')"", ""('?', '.')""]","[""('lives', 'VBZ')""]"
670,HIND4264130,Where do Mr. and Mrs. <default-female-surname> living?,1,"[""('Where', 'WRB')"", ""('do', 'VB')"", ""('Mr.', 'NNP')"", ""('and', 'CC')"", ""('Mrs.', 'NNP')"", ""('Khan', 'NNP')"", ""('living', 'NN')"", ""('?', '.')""]","[""('living', 'NN')""]"
671,HIND4264130,,1,[],[]
672,HIND3891789,I hear with my nose.,2,"[""('I', 'PRP')"", ""('hear', 'VBP')"", ""('with', 'IN')"", ""('my', 'PRP$')"", ""('nose', 'NN')"", ""('.', '.')""]","[""('hear', 'VBP')""]"
673,HIND3891789,I smell with my nose.,2,"[""('I', 'PRP')"", ""('smell', 'VBP')"", ""('with', 'IN')"", ""('my', 'PRP$')"", ""('nose', 'NN')"", ""('.', '.')""]",[]
674,HIND3891789,I see with my nose.,2,"[""('I', 'PRP')"", ""('see', 'VBP')"", ""('with', 'IN')"", ""('my', 'PRP$')"", ""('nose', 'NN')"", ""('.', '.')""]","[""('see', 'VBP')""]"
675,HIND3891789,,2,[],[]
676,HIND3236414,I don't eats bread.,3,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('eats', 'VB')"", ""('bread', 'NN')"", ""('.', '.')""]","[""('eats', 'VB')""]"
677,HIND3236414,I don't drinks bread.,3,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('drinks', 'VB')"", ""('bread', 'NN')"", ""('.', '.')""]","[""('drinks', 'VB')""]"
678,HIND3236414,I don't eat bread.,3,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('eat', 'VB')"", ""('bread', 'NN')"", ""('.', '.')""]",[]
679,HIND3236414,,3,[],[]
680,HIND3388128,Turn the door.,2,"[""('Turn', 'VB')"", ""('the', 'DT')"", ""('door', 'NN')"", ""('.', '.')""]","[""('Turn', 'VB')""]"
681,HIND3388128,Close the door.,2,"[""('Close', 'RB')"", ""('the', 'DT')"", ""('door', 'NN')"", ""('.', '.')""]",[]
682,HIND3388128,Turn off the door.,2,"[""('Turn', 'VB')"", ""('off', 'RP')"", ""('the', 'DT')"", ""('door', 'NN')"", ""('.', '.')""]","[""('Turn', 'VB')"", ""('off', 'RP')""]"
683,HIND3388128,,2,[],[]
684,HIND3080217,I speak <language-name2>.,1,"[""('I', 'PRP')"", ""('speak', 'VBP')"", ""('English', 'JJ')"", ""('.', '.')""]",[]
685,HIND3080217,I speaks <language-name2>.,1,"[""('I', 'PRP')"", ""('speaks', 'VBP')"", ""('English', 'JJ')"", ""('.', '.')""]","[""('speaks', 'VBP')""]"
686,HIND3080217,I am speak <language-name2>.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('speak', 'JJ')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('English', 'NNP')"", ""('speak', 'JJ')"", ""('am', 'VBP')""]"
687,HIND3080217,I speaking <language-name2>.,1,"[""('I', 'PRP')"", ""('speaking', 'VBG')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('English', 'NNP')"", ""('speaking', 'VBG')""]"
688,HIND3608529,How many car.,3,"[""('How', 'WRB')"", ""('many', 'JJ')"", ""('car', 'NN')"", ""('.', '.')""]","[""('car', 'NN')""]"
689,HIND3608529,How many is cars.,3,"[""('How', 'WRB')"", ""('many', 'JJ')"", ""('is', 'VBZ')"", ""('cars', 'NNS')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
690,HIND3608529,How many cars.,3,"[""('How', 'WRB')"", ""('many', 'JJ')"", ""('cars', 'NNS')"", ""('.', '.')""]",[]
691,HIND3608529,,3,[],[]
692,HIND4193568,<default-male-name3>''s house is under the airport.,3,"[""('John', 'NNP')"", '(""\'s"", \'POS\')', ""('house', 'NN')"", ""('is', 'VBZ')"", ""('under', 'IN')"", ""('the', 'DT')"", ""('airport', 'NN')"", ""('.', '.')""]","[""('under', 'IN')""]"
693,HIND4193568,<default-male-name3>''s house is on the airport.,3,"[""('John', 'NNP')"", '(""\'s"", \'POS\')', ""('house', 'NN')"", ""('is', 'VBZ')"", ""('on', 'IN')"", ""('the', 'DT')"", ""('airport', 'NN')"", ""('.', '.')""]","[""('on', 'IN')""]"
694,HIND4193568,<default-male-name3>''s house is behind the airport.,3,"[""('John', 'NNP')"", '(""\'s"", \'POS\')', ""('house', 'NN')"", ""('is', 'VBZ')"", ""('behind', 'IN')"", ""('the', 'DT')"", ""('airport', 'NN')"", ""('.', '.')""]",[]
695,HIND4193568,,3,[],[]
696,HIND4678601,"I would like a red roses, please.",4,"[""('I', 'PRP')"", ""('would', 'MD')"", ""('like', 'VB')"", ""('a', 'DT')"", ""('red', 'JJ')"", ""('roses', 'NNS')"", ""(',', ',')"", ""('please', 'NN')"", ""('.', '.')""]","[""('a', 'DT')""]"
697,HIND4678601,"I would like little red roses, please.",4,"[""('I', 'PRP')"", ""('would', 'MD')"", ""('like', 'VB')"", ""('little', 'JJ')"", ""('red', 'JJ')"", ""('roses', 'NNS')"", ""(',', ',')"", ""('please', 'NN')"", ""('.', '.')""]","[""('little', 'JJ')""]"
698,HIND4678601,"I would like am red roses, please.",4,"[""('I', 'PRP')"", ""('would', 'MD')"", ""('like', 'VB')"", ""('am', 'VBP')"", ""('red', 'JJ')"", ""('roses', 'NNS')"", ""(',', ',')"", ""('please', 'NN')"", ""('.', '.')""]","[""('am', 'VBP')""]"
699,HIND4678601,"I would like some red roses, please.",4,"[""('I', 'PRP')"", ""('would', 'MD')"", ""('like', 'VB')"", ""('some', 'DT')"", ""('red', 'JJ')"", ""('roses', 'NNS')"", ""(',', ',')"", ""('please', 'NN')"", ""('.', '.')""]",[]
700,HIND4806419,The news are good today.,2,"[""('The', 'DT')"", ""('news', 'NN')"", ""('are', 'VBP')"", ""('good', 'JJ')"", ""('today', 'NN')"", ""('.', '.')""]","[""('are', 'VBP')""]"
701,HIND4806419,The news is good today.,2,"[""('The', 'DT')"", ""('news', 'NN')"", ""('is', 'VBZ')"", ""('good', 'JJ')"", ""('today', 'NN')"", ""('.', '.')""]",[]
702,HIND4806419,,2,[],[]
703,HIND4806419,,2,[],[]
704,HIND4623619,I buy clothes at a mall.,1,"[""('I', 'PRP')"", ""('buy', 'VBP')"", ""('clothes', 'NNS')"", ""('at', 'IN')"", ""('a', 'DT')"", ""('mall', 'NN')"", ""('.', '.')""]",[]
705,HIND4623619,I buy clothes at a book store.,1,"[""('I', 'PRP')"", ""('buy', 'VBP')"", ""('clothes', 'NNS')"", ""('at', 'IN')"", ""('a', 'DT')"", ""('book', 'NN')"", ""('store', 'NN')"", ""('.', '.')""]","[""('store', 'NN')"", ""('book', 'NN')""]"
706,HIND4623619,I buy clothes at a grocery store.,1,"[""('I', 'PRP')"", ""('buy', 'VBP')"", ""('clothes', 'NNS')"", ""('at', 'IN')"", ""('a', 'DT')"", ""('grocery', 'NN')"", ""('store', 'NN')"", ""('.', '.')""]","[""('store', 'NN')"", ""('grocery', 'NN')""]"
707,HIND4623619,I buy clothes at a fish market.,1,"[""('I', 'PRP')"", ""('buy', 'VBP')"", ""('clothes', 'NNS')"", ""('at', 'IN')"", ""('a', 'DT')"", ""('fish', 'JJ')"", ""('market', 'NN')"", ""('.', '.')""]","[""('fish', 'JJ')"", ""('market', 'NN')""]"
708,HIND4162314,I sleep in my bed.,3,"[""('I', 'PRP')"", ""('sleep', 'VBP')"", ""('in', 'IN')"", ""('my', 'PRP$')"", ""('bed', 'NN')"", ""('.', '.')""]","[""('in', 'IN')""]"
709,HIND4162314,I sleep at my bed.,3,"[""('I', 'PRP')"", ""('sleep', 'VBP')"", ""('at', 'IN')"", ""('my', 'PRP$')"", ""('bed', 'NN')"", ""('.', '.')""]","[""('at', 'IN')""]"
710,HIND4162314,I sleep on my bed.,3,"[""('I', 'PRP')"", ""('sleep', 'VBP')"", ""('on', 'IN')"", ""('my', 'PRP$')"", ""('bed', 'NN')"", ""('.', '.')""]",[]
711,HIND4162314,,3,[],[]
712,HIND4774666,How much sugar is there in the cup?,1,"[""('How', 'WRB')"", ""('much', 'JJ')"", ""('sugar', 'NN')"", ""('is', 'VBZ')"", ""('there', 'RB')"", ""('in', 'IN')"", ""('the', 'DT')"", ""('cup', 'NN')"", ""('?', '.')""]",[]
713,HIND4774666,How much sugars is there in the cup?,1,"[""('How', 'WRB')"", ""('much', 'JJ')"", ""('sugars', 'NNS')"", ""('is', 'VBZ')"", ""('there', 'RB')"", ""('in', 'IN')"", ""('the', 'DT')"", ""('cup', 'NN')"", ""('?', '.')""]","[""('sugars', 'NNS')""]"
714,HIND4774666,,1,[],[]
715,HIND4774666,,1,[],[]
716,HIND4716214,How much oranges?,2,"[""('How', 'WRB')"", ""('much', 'JJ')"", ""('oranges', 'NNS')"", ""('?', '.')""]","[""('much', 'JJ')""]"
717,HIND4716214,How many oranges?,2,"[""('How', 'WRB')"", ""('many', 'JJ')"", ""('oranges', 'NNS')"", ""('?', '.')""]",[]
718,HIND4716214,,2,[],[]
719,HIND4716214,,2,[],[]
720,HIND3613882,How many bags is there?,3,"[""('How', 'WRB')"", ""('many', 'JJ')"", ""('bags', 'NNS')"", ""('is', 'VBZ')"", ""('there', 'RB')"", ""('?', '.')""]","[""('is', 'VBZ')""]"
721,HIND3613882,How many bags has there?,3,"[""('How', 'WRB')"", ""('many', 'JJ')"", ""('bags', 'NNS')"", ""('has', 'VBZ')"", ""('there', 'RB')"", ""('?', '.')""]","[""('has', 'VBZ')""]"
722,HIND3613882,How many bags are there?,3,"[""('How', 'WRB')"", ""('many', 'JJ')"", ""('bags', 'NNS')"", ""('are', 'VBP')"", ""('there', 'RB')"", ""('?', '.')""]",[]
723,HIND3613882,,3,[],[]
724,HIND2955982,"She is not from England, she is British not.",3,"[""('She', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('from', 'IN')"", ""('England', 'NNP')"", ""(',', ',')"", ""('she', 'PRP')"", ""('is', 'VBZ')"", ""('British', 'JJ')"", ""('not', 'RB')"", ""('.', '.')""]",[]
725,HIND2955982,"She is not from England, she are not British.",3,"[""('She', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('from', 'IN')"", ""('England', 'NNP')"", ""(',', ',')"", ""('she', 'PRP')"", ""('are', 'VBP')"", ""('not', 'RB')"", ""('British', 'JJ')"", ""('.', '.')""]","[""('are', 'VBP')""]"
726,HIND2955982,"She is not from England, she is not British.",3,"[""('She', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('from', 'IN')"", ""('England', 'NNP')"", ""(',', ',')"", ""('she', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('British', 'JJ')"", ""('.', '.')""]",[]
727,HIND2955982,"She is not from England, she am not British.",3,"[""('She', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('from', 'IN')"", ""('England', 'NNP')"", ""(',', ',')"", ""('she', 'PRP')"", ""('am', 'VBP')"", ""('not', 'RB')"", ""('British', 'JJ')"", ""('.', '.')""]","[""('am', 'VBP')""]"
728,HIND4766888,I drink milk.,1,"[""('I', 'PRP')"", ""('drink', 'VBP')"", ""('milk', 'NN')"", ""('.', '.')""]",[]
729,HIND4766888,I drink milks.,1,"[""('I', 'PRP')"", ""('drink', 'VBP')"", ""('milks', 'NNS')"", ""('.', '.')""]","[""('milks', 'NNS')""]"
730,HIND4766888,I drink a milk.,1,"[""('I', 'PRP')"", ""('drink', 'VBP')"", ""('a', 'DT')"", ""('milk', 'NN')"", ""('.', '.')""]","[""('a', 'DT')""]"
731,HIND4766888,,1,[],[]
732,HIND4810214,The water are very hot.,2,"[""('The', 'DT')"", ""('water', 'NN')"", ""('are', 'VBP')"", ""('very', 'RB')"", ""('hot', 'JJ')"", ""('.', '.')""]","[""('are', 'VBP')""]"
733,HIND4810214,The water is very hot.,2,"[""('The', 'DT')"", ""('water', 'NN')"", ""('is', 'VBZ')"", ""('very', 'RB')"", ""('hot', 'JJ')"", ""('.', '.')""]",[]
734,HIND4810214,The water has very hot.,2,"[""('The', 'DT')"", ""('water', 'NN')"", ""('has', 'VBZ')"", ""('very', 'RB')"", ""('hot', 'JJ')"", ""('.', '.')""]","[""('has', 'VBZ')""]"
735,HIND4810214,The water have very hot.,2,"[""('The', 'DT')"", ""('water', 'NN')"", ""('have', 'VBP')"", ""('very', 'RB')"", ""('hot', 'JJ')"", ""('.', '.')""]","[""('have', 'VBP')""]"
736,HIND4113604,There is one kitchen at this house.,2,"[""('There', 'EX')"", ""('is', 'VBZ')"", ""('one', 'CD')"", ""('kitchen', 'NN')"", ""('at', 'IN')"", ""('this', 'DT')"", ""('house', 'NN')"", ""('.', '.')""]","[""('at', 'IN')""]"
737,HIND4113604,There is one kitchen in this house.,2,"[""('There', 'EX')"", ""('is', 'VBZ')"", ""('one', 'CD')"", ""('kitchen', 'NN')"", ""('in', 'IN')"", ""('this', 'DT')"", ""('house', 'NN')"", ""('.', '.')""]",[]
738,HIND4113604,There is one kitchen on this house.,2,"[""('There', 'EX')"", ""('is', 'VBZ')"", ""('one', 'CD')"", ""('kitchen', 'NN')"", ""('on', 'IN')"", ""('this', 'DT')"", ""('house', 'NN')"", ""('.', '.')""]","[""('on', 'IN')""]"
739,HIND4113604,,2,[],[]
740,HIND3215026,They don't speak English.,1,"[""('They', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('speak', 'VB')"", ""('English', 'NNP')"", ""('.', '.')""]",[]
741,HIND3215026,They doesn't speak English.,1,"[""('They', 'PRP')"", ""('does', 'VBZ')"", '(""n\'t"", \'RB\')', ""('speak', 'VB')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('does', 'VBZ')""]"
742,HIND3215026,They are not speak English.,1,"[""('They', 'PRP')"", ""('are', 'VBP')"", ""('not', 'RB')"", ""('speak', 'JJ')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('speak', 'JJ')"", ""('not', 'RB')"", ""('are', 'VBP')""]"
743,HIND3215026,,1,[],[]
744,HIND3806388,My bag is very big.,1,"[""('My', 'PRP$')"", ""('bag', 'NN')"", ""('is', 'VBZ')"", ""('very', 'RB')"", ""('big', 'JJ')"", ""('.', '.')""]",[]
745,HIND3806388,My bag is a very big.,1,"[""('My', 'PRP$')"", ""('bag', 'NN')"", ""('is', 'VBZ')"", ""('a', 'DT')"", ""('very', 'RB')"", ""('big', 'JJ')"", ""('.', '.')""]","[""('a', 'DT')""]"
746,HIND3806388,My bag is big very.,1,"[""('My', 'PRP$')"", ""('bag', 'NN')"", ""('is', 'VBZ')"", ""('big', 'JJ')"", ""('very', 'RB')"", ""('.', '.')""]",[]
747,HIND3806388,,1,[],[]
748,HIND4650140,My mother buys milk at a florist.,3,"[""('My', 'PRP$')"", ""('mother', 'NN')"", ""('buys', 'VBZ')"", ""('milk', 'NN')"", ""('at', 'IN')"", ""('a', 'DT')"", ""('florist', 'NN')"", ""('.', '.')""]","[""('florist', 'NN')""]"
749,HIND4650140,My mother buys milk at a butcher''s shop.,3,"[""('My', 'PRP$')"", ""('mother', 'NN')"", ""('buys', 'VBZ')"", ""('milk', 'NN')"", ""('at', 'IN')"", ""('a', 'DT')"", ""('butcher', 'NN')"", '(""\'s"", \'POS\')', ""('shop', 'NN')"", ""('.', '.')""]","['(""\'s"", \'POS\')', ""('shop', 'NN')"", ""('butcher', 'NN')""]"
750,HIND4650140,My mother buys milk at a dairy.,3,"[""('My', 'PRP$')"", ""('mother', 'NN')"", ""('buys', 'VBZ')"", ""('milk', 'NN')"", ""('at', 'IN')"", ""('a', 'DT')"", ""('dairy', 'NN')"", ""('.', '.')""]",[]
751,HIND4650140,My mother buys milk at a fish market.,3,"[""('My', 'PRP$')"", ""('mother', 'NN')"", ""('buys', 'VBZ')"", ""('milk', 'NN')"", ""('at', 'IN')"", ""('a', 'DT')"", ""('fish', 'JJ')"", ""('market', 'NN')"", ""('.', '.')""]","[""('fish', 'JJ')"", ""('market', 'NN')""]"
752,HIND3738514,She is many pretty.,2,"[""('She', 'PRP')"", ""('is', 'VBZ')"", ""('many', 'JJ')"", ""('pretty', 'RB')"", ""('.', '.')""]","[""('many', 'JJ')""]"
753,HIND3738514,She is very pretty.,2,"[""('She', 'PRP')"", ""('is', 'VBZ')"", ""('very', 'RB')"", ""('pretty', 'RB')"", ""('.', '.')""]",[]
754,HIND3738514,She is a lot pretty.,2,"[""('She', 'PRP')"", ""('is', 'VBZ')"", ""('a', 'DT')"", ""('lot', 'NN')"", ""('pretty', 'RB')"", ""('.', '.')""]","[""('lot', 'NN')"", ""('a', 'DT')""]"
755,HIND3738514,She is too pretty.,2,"[""('She', 'PRP')"", ""('is', 'VBZ')"", ""('too', 'RB')"", ""('pretty', 'RB')"", ""('.', '.')""]","[""('too', 'RB')""]"
756,HIND2930320,I is not a student.,2,"[""('I', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('a', 'DT')"", ""('student', 'NN')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
757,HIND2930320,I am not a student.,2,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('not', 'RB')"", ""('a', 'DT')"", ""('student', 'NN')"", ""('.', '.')""]",[]
758,HIND2930320,I are not a student.,2,"[""('I', 'PRP')"", ""('are', 'VBP')"", ""('not', 'RB')"", ""('a', 'DT')"", ""('student', 'NN')"", ""('.', '.')""]","[""('are', 'VBP')""]"
759,HIND2930320,I don't a student.,2,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('a', 'DT')"", ""('student', 'NN')"", ""('.', '.')""]","['(""n\'t"", \'RB\')', ""('do', 'VBP')""]"
760,HIND4259070,Where do she live?,2,"[""('Where', 'WRB')"", ""('do', 'VB')"", ""('she', 'PRP')"", ""('live', 'VB')"", ""('?', '.')""]","[""('do', 'VB')""]"
761,HIND4259070,Where does she live?,2,"[""('Where', 'WRB')"", ""('does', 'VBZ')"", ""('she', 'PRP')"", ""('live', 'VB')"", ""('?', '.')""]",[]
762,HIND4259070,Where is she live?,2,"[""('Where', 'WRB')"", ""('is', 'VBZ')"", ""('she', 'PRP')"", ""('live', 'JJ')"", ""('?', '.')""]","[""('is', 'VBZ')"", ""('live', 'JJ')""]"
763,HIND4259070,,2,[],[]
764,HIND4769656,I want some waters.,2,"[""('I', 'PRP')"", ""('want', 'VBP')"", ""('some', 'DT')"", ""('waters', 'NNS')"", ""('.', '.')""]","[""('waters', 'NNS')""]"
765,HIND4769656,I want some water.,2,"[""('I', 'PRP')"", ""('want', 'VBP')"", ""('some', 'DT')"", ""('water', 'NN')"", ""('.', '.')""]",[]
766,HIND4769656,,2,[],[]
767,HIND4769656,,2,[],[]
768,HIND4635115,I buy chips at the book store.,4,"[""('I', 'PRP')"", ""('buy', 'VBP')"", ""('chips', 'NNS')"", ""('at', 'IN')"", ""('the', 'DT')"", ""('book', 'NN')"", ""('store', 'NN')"", ""('.', '.')""]","[""('book', 'NN')""]"
769,HIND4635115,I buy chips at the shoe store.,4,"[""('I', 'PRP')"", ""('buy', 'VBP')"", ""('chips', 'NNS')"", ""('at', 'IN')"", ""('the', 'DT')"", ""('shoe', 'NN')"", ""('store', 'NN')"", ""('.', '.')""]","[""('shoe', 'NN')""]"
770,HIND4635115,I buy chips at the temple.,4,"[""('I', 'PRP')"", ""('buy', 'VBP')"", ""('chips', 'NNS')"", ""('at', 'IN')"", ""('the', 'DT')"", ""('temple', 'NN')"", ""('.', '.')""]","[""('temple', 'NN')""]"
771,HIND4635115,I buy chips at the grocery store.,4,"[""('I', 'PRP')"", ""('buy', 'VBP')"", ""('chips', 'NNS')"", ""('at', 'IN')"", ""('the', 'DT')"", ""('grocery', 'NN')"", ""('store', 'NN')"", ""('.', '.')""]",[]
772,HIND3239032,They don't drink water.,1,"[""('They', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('drink', 'VB')"", ""('water', 'NN')"", ""('.', '.')""]",[]
773,HIND3239032,They don't drinks water.,1,"[""('They', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('drinks', 'VB')"", ""('water', 'NN')"", ""('.', '.')""]","[""('drinks', 'VB')""]"
774,HIND3239032,They don't are drink water.,1,"[""('They', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('are', 'VBP')"", ""('drink', 'JJ')"", ""('water', 'NN')"", ""('.', '.')""]","[""('drink', 'JJ')"", ""('are', 'VBP')""]"
775,HIND3239032,,1,[],[]
776,HIND2887669,We are <country-nationality>.,1,"[""('We', 'PRP')"", ""('are', 'VBP')"", ""('Indians', 'NNPS')"", ""('.', '.')""]",[]
777,HIND2887669,We is <country-nationality>.,1,"[""('We', 'PRP')"", ""('is', 'VBZ')"", ""('Indians', 'NNPS')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
778,HIND2887669,We am <country-nationality>.,1,"[""('We', 'PRP')"", ""('am', 'VBP')"", ""('Indians', 'NNPS')"", ""('.', '.')""]","[""('am', 'VBP')""]"
779,HIND2887669,We have <country-nationality>.,1,"[""('We', 'PRP')"", ""('have', 'VBP')"", ""('Indians', 'NNPS')"", ""('.', '.')""]","[""('have', 'VBP')""]"
780,HIND4633341,I buy vegetables at the shoe store.,4,"[""('I', 'PRP')"", ""('buy', 'VBP')"", ""('vegetables', 'NNS')"", ""('at', 'IN')"", ""('the', 'DT')"", ""('shoe', 'NN')"", ""('store', 'NN')"", ""('.', '.')""]","[""('shoe', 'NN')"", ""('store', 'NN')""]"
781,HIND4633341,I buy vegetables at the book store.,4,"[""('I', 'PRP')"", ""('buy', 'VBP')"", ""('vegetables', 'NNS')"", ""('at', 'IN')"", ""('the', 'DT')"", ""('book', 'NN')"", ""('store', 'NN')"", ""('.', '.')""]","[""('store', 'NN')"", ""('book', 'NN')""]"
782,HIND4633341,I buy vegetables at the school.,4,"[""('I', 'PRP')"", ""('buy', 'VBP')"", ""('vegetables', 'NNS')"", ""('at', 'IN')"", ""('the', 'DT')"", ""('school', 'NN')"", ""('.', '.')""]","[""('school', 'NN')""]"
