,Slide ID,Options,Correct ID,is_correct
5823,HIND1366270,I am throughing a party tomorrow.,2.0,0
5824,HIND1367486,We will be host a party for my parents' anniversary.,2.0,0
5825,HIND1367486,We will be hosting a party for my parents' anniversary.,2.0,0
5826,HIND1367486,We will be hoisting a party for my parents' anniversary.,2.0,0
5827,HIND1367486,,2.0,0
5828,HIND1368767,What is the venu for the party?,2.0,0
5829,HIND1368767,What is the venue for the party?,2.0,0
5830,HIND1368767,What is the vanue for the party?,2.0,0
5831,HIND1368767,What is the vanu for the party?,2.0,0
5832,HIND1375590,My parents are celebrating their 25th anniversary on Monday.,1.0,0
5833,HIND1375590,My parents are celebrate their 25th anniversary on Monday.,1.0,0
5834,HIND1375590,My parents are celebration their 25th anniversary on Monday.,1.0,0
5835,HIND1375590,,1.0,0
5836,HIND1377112,You are cordially invited to my engagement ceremony.,1.0,0
5837,HIND1377112,You are cordial invited to my engagement ceremony.,1.0,0
5838,HIND1377112,You are coordinate invited to my engagement ceremony.,1.0,0
5839,HIND1377112,You are coordination invited to my engagement ceremony.,1.0,0
5840,HIND1382434,I would be delighted to have you at my wedding.,1.0,0
5841,HIND1382434,I would be delight to have you at my wedding.,1.0,0
5842,HIND1382434,I would be delightment to have you at my wedding.,1.0,0
5843,HIND1382434,,1.0,0
5844,HIND1383635,It gives me immense pleasure to invite you to my engagement.,1.0,0
5845,HIND1383635,It gives me immense pleasant to invite you to my engagement.,1.0,0
5846,HIND1383635,It gives me immense pleasing to invite you to my engagement.,1.0,0
5847,HIND1383635,It gives me immense pleasantly to invite you to my engagement.,1.0,0
5848,HIND1386532,Your presence will make this occasion memorable.,1.0,0
5849,HIND1386532,Your presence will make this ocasion memorable.,1.0,0
5850,HIND1386532,Your presence will make this ocassion memorable.,1.0,0
5851,HIND1386532,Your presence will make this occasion memory.,1.0,0
5852,HIND1405491,"There's an earthquake, evacuate the house immediately.",1.0,0
5853,HIND1405491,"There's an earthquake, evacuate the house usually.",1.0,0
5854,HIND1405491,"There's an earthquake, evacuate the house immediate.",1.0,0
5855,HIND1405491,"There's an earthquake, evacuate the house quick.",1.0,0
5856,HIND1408439,"He just had a heart attack, call the police.",2.0,0
5857,HIND1408439,"He just had a heart attack, call an ambulance.",2.0,0
5858,HIND1408439,"He just had a heart attack, call the fire brigade.",2.0,0
5859,HIND1408439,,2.0,0
5860,HIND1412326,She felt tired after working hard all day.,1.0,0
5861,HIND1412326,She felt tiring after working hard all day.,1.0,0
5862,HIND1412326,She felt tire after working hard all day.,1.0,0
5863,HIND1412326,,1.0,0
5864,HIND1415187,He's Boring of doing the same thing every day.,3.0,0
5865,HIND1415187,He's Bore of doing the same thing every day.,3.0,0
5866,HIND1415187,He's Bored of doing the same thing every day.,3.0,0
5867,HIND1415187,He's Bores of doing the same thing every day.,3.0,0
5868,HIND1421937,All this information is getting me confused.,1.0,0
5869,HIND1421937,All this information is getting me confusing.,1.0,0
5870,HIND1421937,All this information is getting me confuse.,1.0,0
5871,HIND1421937,All this information is getting me confusion.,1.0,0
5872,HIND1426031,My boss was digusting by the news.,3.0,0
5873,HIND1426031,My boss was disgust by the news.,3.0,0
5874,HIND1426031,My boss was disgusted by the news.,3.0,0
5875,HIND1426031,My boss was digested by the news.,3.0,0
5876,HIND1428897,Raj is frightening of spiders.,2.0,0
5877,HIND1428897,Raj is frightened of spiders.,2.0,0
5878,HIND1428897,Raj is fright of spiders.,2.0,0
5879,HIND1428897,Raj is frightly of spiders.,2.0,0
5880,HIND1430341,"I was feeling depressed, so I stayed at home.",1.0,0
5881,HIND1430341,"I was feeling depress, so I stayed at home.",1.0,0
5882,HIND1430341,"I was feeling depressing, so I stayed at home.",1.0,0
5883,HIND1430341,,1.0,0
5884,HIND1433399,I was shocked when my co-worker admitted to stealing some money.,1.0,0
5885,HIND1433399,I was shocking when my co-worker admitted to stealing some money.,1.0,0
5886,HIND1433399,I was shock when my co-worker admitted to stealing some money.,1.0,0
5887,HIND1433399,,1.0,0
5888,HIND1435038,I was thrill to win the first prize in the competition.,3.0,0
5889,HIND1435038,I was thrilling to win the first prize in the competition.,3.0,0
5890,HIND1435038,I was thrilled to win the first prize in the competition.,3.0,0
5891,HIND1435038,,3.0,0
5892,HIND1438107,Priya was Exhaustion after her exams.,4.0,0
5893,HIND1438107,Priya was Exhausting after her exams.,4.0,0
5894,HIND1438107,Priya was Exhausten after her exams.,4.0,0
5895,HIND1438107,Priya was Exhausted after her exams.,4.0,0
5896,HIND1455650,Can you give me a peace of paper.,2.0,0
5897,HIND1455650,Can you give me a piece of paper.,2.0,0
5898,HIND1455650,,2.0,0
5899,HIND1455650,,2.0,0
5900,HIND1456944,Do you know how many sells there are in your body?,2.0,0
5901,HIND1456944,Do you know how many cells there are in your body?,2.0,0
5902,HIND1456944,Do you know how many sales there are in your body?,2.0,0
5903,HIND1456944,Do you know how many sails there are in your body?,2.0,0
5904,HIND1458171,Akash's dog dyed last month.,2.0,0
5905,HIND1458171,Akash's dog died last month.,2.0,0
5906,HIND1458171,,2.0,0
5907,HIND1458171,,2.0,0
5908,HIND1459803,She had just recovered from Jaundice. She was looking very week.,2.0,0
5909,HIND1459803,She had just recovered from Jaundice. She was looking very weak.,2.0,0
5910,HIND1459803,,2.0,0
5911,HIND1459803,,2.0,0
5912,HIND1461243,I pray every day before going to bed.,1.0,0
5913,HIND1461243,I prey every day before going to bed.,1.0,0
5914,HIND1461243,,1.0,0
5915,HIND1461243,,1.0,0
5916,HIND1462648,"Please be quite, the baby is sleeping.",2.0,0
5917,HIND1462648,"Please be quiet, the baby is sleeping.",2.0,0
5918,HIND1462648,,2.0,0
5919,HIND1462648,,2.0,0
5920,HIND1464102,Akbar was a grate ruler.,2.0,0
5921,HIND1464102,Akbar was a great ruler.,2.0,0
5922,HIND1464102,,2.0,0
5923,HIND1464102,,2.0,0
5924,HIND1465389,This is not a fairy tail.,2.0,0
5925,HIND1465389,This is not a fairy tale.,2.0,0
5926,HIND1465389,,2.0,0
5927,HIND1465389,,2.0,0
5928,HIND1466968,Can you tell me your waist size?,1.0,0
5929,HIND1466968,Can you tell me your waste size?,1.0,0
5930,HIND1466968,,1.0,0
5931,HIND1466968,,1.0,0
5932,HIND1468401,My favorite brand will not have a sail this time.,2.0,0
5933,HIND1468401,My favorite brand will not have a sale this time.,2.0,0
5934,HIND1468401,,2.0,0
5935,HIND1468401,,2.0,0
5936,HIND1469717,The world piece talks have been going on since ages.,2.0,0
5937,HIND1469717,The world peace talks have been going on since ages.,2.0,0
5938,HIND1469717,,2.0,0
5939,HIND1469717,,2.0,0
5940,HIND1471319,Ram likes a lot of toppings on his pizza but Anu likes hers plane.,2.0,0
5941,HIND1471319,Ram likes a lot of toppings on his pizza but Anu likes hers plain.,2.0,0
5942,HIND1471319,,2.0,0
5943,HIND1471319,,2.0,0
5944,HIND1474131,The polar bare is found in the Arctic circle.,2.0,0
5945,HIND1474131,The polar bear is found in the Arctic circle.,2.0,0
5946,HIND1474131,The polar beer is found in the Arctic circle.,2.0,0
5947,HIND1474131,,2.0,0
5948,HIND1475571,The operation was quiet painful.,2.0,0
5949,HIND1475571,The operation was quite painful.,2.0,0
5950,HIND1475571,,2.0,0
5951,HIND1475571,,2.0,0
5952,HIND1476805,Pore some water in the bucket.,2.0,0
5953,HIND1476805,Pour some water in the bucket.,2.0,0
5954,HIND1476805,,2.0,0
5955,HIND1476805,,2.0,0
5956,HIND1478226,You should recycle the waist.,2.0,0
5957,HIND1478226,You should recycle the waste.,2.0,0
5958,HIND1478226,,2.0,0
5959,HIND1478226,,2.0,0
5960,HIND1479881,"My shirt's color has faded, I should get it died.",2.0,0
5961,HIND1479881,"My shirt's color has faded, I should get it dyed.",2.0,0
5962,HIND1479881,,2.0,0
5963,HIND1479881,,2.0,0
5964,HIND1481630,She sells sea shells at the sea shore.,1.0,0
5965,HIND1481630,She cells sea shells at the sea shore.,1.0,0
5966,HIND1481630,She sales sea shells at the sea shore.,1.0,0
5967,HIND1481630,,1.0,0
5968,HIND1483957,I will see Dev next weak.,2.0,0
5969,HIND1483957,I will see Dev next week.,2.0,0
5970,HIND1483957,,2.0,0
5971,HIND1483957,,2.0,0
5972,HIND1485389,She cannot sit in an air plain,2.0,0
5973,HIND1485389,She cannot sit in an air plane,2.0,0
5974,HIND1485389,,2.0,0
5975,HIND1485389,,2.0,0
5976,HIND1486601,She stepped on a dog's tale.,2.0,0
5977,HIND1486601,She stepped on a dog's tail.,2.0,0
5978,HIND1486601,,2.0,0
5979,HIND1486601,,2.0,0
5980,HIND1488054,The dog kept chasing its pray.,2.0,0
5981,HIND1488054,The dog kept chasing its prey.,2.0,0
5982,HIND1488054,,2.0,0
5983,HIND1488054,,2.0,0
5984,HIND1489994,Great some cheese for the pizza.,2.0,0
5985,HIND1489994,Grate some cheese for the pizza.,2.0,0
5986,HIND1489994,,2.0,0
5987,HIND1489994,,2.0,0
5988,HIND1491741,"It's too hot, don't go bare foot.",1.0,0
5989,HIND1491741,"It's too hot, don't go bear foot.",1.0,0
5990,HIND1491741,"It's too hot, don't go beer foot.",1.0,0
5991,HIND1491741,,1.0,0
5992,HIND1493074,You will have to pour over the documents.,2.0,0
5993,HIND1493074,You will have to pore over the documents.,2.0,0
5994,HIND1493074,,2.0,0
5995,HIND1493074,,2.0,0
5996,HIND1494804,We will sale in the ocean.,2.0,0
5997,HIND1494804,We will sail in the ocean.,2.0,0
5998,HIND1494804,,2.0,0
5999,HIND1494804,,2.0,0
6000,HIND1496244,Our body has many pours to let the sweat out.,2.0,0
6001,HIND1496244,Our body has many pores to let the sweat out.,2.0,0
6002,HIND1496244,Our body has many porous to let the sweat out.,2.0,0
6003,HIND1496244,,2.0,0
6004,HIND1497874,He committed a crime. He is a Criminal.,1.0,0
6005,HIND1497874,He committed a crime. He is a Criminally.,1.0,0
6006,HIND1497874,,1.0,0
6007,HIND1497874,,1.0,0
6008,HIND1499314,That criminal has been sent to the prison.,1.0,0
6009,HIND1499314,That criminal has been sent to the prisoner.,1.0,0
6010,HIND1499314,,1.0,0
6011,HIND1499314,,1.0,0
6012,HIND1500648,The prisoner committed a felony.,1.0,0
6013,HIND1500648,The prison committed a felony.,1.0,0
6014,HIND1500648,,1.0,0
6015,HIND1500648,,1.0,0
6016,HIND1502376,Ajay has been imprisoned for committing a felony. ,1.0,0
6017,HIND1502376,Ajay has been impersoned for committing a felony. ,1.0,0
6018,HIND1502376,Ajay has been impersonate for committing a felony. ,1.0,0
6019,HIND1502376,,1.0,0
6020,HIND1504015,The court will pass a judgement on this case on Monday.,1.0,0
6021,HIND1504015,The cort will pass a judgement on this case on Monday.,1.0,0
6022,HIND1504015,The coat will pass a judgement on this case on Monday.,1.0,0
6023,HIND1504015,,1.0,0
6024,HIND1505353,He sent a legal notice to the property dealer.,1.0,0
6025,HIND1505353,He sent a legal noting to the property dealer.,1.0,0
6026,HIND1505353,He sent a legal notise to the property dealer.,1.0,0
6027,HIND1505353,,1.0,0
6028,HIND1506886,The judgement was in favor of the innocent.,1.0,0
6029,HIND1506886,The judging was in favor of the innocent.,1.0,0
6030,HIND1506886,The judgemental was in favor of the innocent.,1.0,0
6031,HIND1506886,,1.0,0
6032,HIND1508331,The police will come and take your statement.,1.0,0
6033,HIND1508331,The police will come and take your sentiment.,1.0,0
6034,HIND1508331,,1.0,0
6035,HIND1508331,,1.0,0
6036,HIND1509951,"He will be in custody, till the victim gives his statement.",1.0,0
6037,HIND1509951,"He will be in custodian, till the victim gives his statement.",1.0,0
6038,HIND1509951,,1.0,0
6039,HIND1509951,,1.0,0
6040,HIND1511389,I need a Lawyer to fight my case.,1.0,0
6041,HIND1511389,I need a Loyer to fight my case.,1.0,0
6042,HIND1511389,I need a Lowyer to fight my case.,1.0,0
6043,HIND1511389,,1.0,0
6044,HIND1512822,"He is in custody, he will be granted a Bail soon.",1.0,0
6045,HIND1512822,"He is in custody, he will be granted a Bale soon.",1.0,0
6046,HIND1512822,,1.0,0
6047,HIND1512822,,1.0,0
6048,HIND1515484,There was no arrest warrant so he refused to go with the police.,1.0,0
6049,HIND1515484,There was no arrest warent so he refused to go with the police.,1.0,0
6050,HIND1515484,,1.0,0
6051,HIND1515484,,1.0,0
6052,HIND1516894,"According to the section 390 in Indian Penal Code, you will be charged for robbery.",1.0,0
6053,HIND1516894,"According to the section 390 in Indian Penal Code, you will be charge for robbery.",1.0,0
6054,HIND1516894,,1.0,0
6055,HIND1516894,,1.0,0
6056,HIND1519374,"If you want a new park in your area, you should file a petition to the council.",1.0,0
6057,HIND1519374,"If you want a new park in your area, you should file a petitioner to the council.",1.0,0
6058,HIND1519374,,1.0,0
6059,HIND1519374,,1.0,0
6060,HIND1527357,She filed a PIL regarding the condition of the prisoners in jail.,1.0,0
6061,HIND1527357,She filed a PAL regarding the condition of the prisoners in jail.,1.0,0
6062,HIND1527357,,1.0,0
6063,HIND1527357,,1.0,0
6064,HIND1529148,The court is adjourned for the day.,1.0,0
6065,HIND1529148,The court is adjurned for the day.,1.0,0
6066,HIND1529148,,1.0,0
6067,HIND1529148,,1.0,0
6068,HIND1530630,He is a minor and his case will be taken up in the juvenile court.,1.0,0
6069,HIND1530630,He is a minor and his case will be taken up in the joyvenile court.,1.0,0
6070,HIND1530630,,1.0,0
6071,HIND1530630,,1.0,0
6072,HIND1538615,The Eiffel Tower has been visited by people from all over the world.,1.0,0
6073,HIND1538615,The Eiffel Tower have been visited by people from all over the world.,1.0,0
6074,HIND1538615,The Eiffel Tower has been visit by people from all over the world.,1.0,0
6075,HIND1538615,The Eiffel Tower has visited by people from all over the world.,1.0,0
6076,HIND1542705,A story has been written by me.,1.0,0
6077,HIND1542705,A story have been written by me.,1.0,0
6078,HIND1542705,A story has been writtyen by me.,1.0,0
6079,HIND1542705,A story has been writing by me.,1.0,0
6080,HIND1550591,Has the thief been catched?,2.0,0
6081,HIND1550591,Has the thief been caught?,2.0,0
6082,HIND1550591,Has the thief been catching?,2.0,0
6083,HIND1550591,Has the thief been catch?,2.0,0
6084,HIND1556322,A burger has been eaten by me.,1.0,0
6085,HIND1556322,A burger has been eat by me.,1.0,0
6086,HIND1556322,A burger has been ate by me.,1.0,0
6087,HIND1556322,A burger will be eat by me.,1.0,0
6088,HIND1571355,"I'm a little busy, you Carry on.",1.0,0
6089,HIND1571355,"I'm a little busy, you Carry.",1.0,0
6090,HIND1571355,,1.0,0
6091,HIND1571355,,1.0,0
6092,HIND1572722,You will have to carry out your duties.,1.0,0
6093,HIND1572722,You will have to carry it out your duties.,1.0,0
