,Unnamed: 0,Slide ID,Options,Correct ID,pos_array,pos_delta
334,334,HIND6995719,"I can't wait for them, I haven't got too many time.",1,"[""('I', 'PRP')"", ""('ca', 'MD')"", '(""n\'t"", \'RB\')', ""('wait', 'VB')"", ""('for', 'IN')"", ""('them', 'PRP')"", ""(',', ',')"", ""('I', 'PRP')"", ""('have', 'VBP')"", '(""n\'t"", \'RB\')', ""('got', 'VBD')"", ""('too', 'RB')"", ""('many', 'JJ')"", ""('time', 'NN')"", ""('.', '.')""]","[""('too', 'RB')"", ""('many', 'JJ')""]"
335,335,HIND6995719,"I can't wait for them, I haven't got many time.",1,"[""('I', 'PRP')"", ""('ca', 'MD')"", '(""n\'t"", \'RB\')', ""('wait', 'VB')"", ""('for', 'IN')"", ""('them', 'PRP')"", ""(',', ',')"", ""('I', 'PRP')"", ""('have', 'VBP')"", '(""n\'t"", \'RB\')', ""('got', 'VBD')"", ""('many', 'JJ')"", ""('time', 'NN')"", ""('.', '.')""]","[""('many', 'JJ')""]"
336,336,HIND7002880,She can make just one cup of tea. There's only a few sugar left.,1,"[""('She', 'PRP')"", ""('can', 'MD')"", ""('make', 'VB')"", ""('just', 'RB')"", ""('one', 'CD')"", ""('cup', 'NN')"", ""('of', 'IN')"", ""('tea', 'NN')"", ""('.', '.')"", ""('There', 'EX')"", '(""\'s"", \'VBZ\')', ""('only', 'RB')"", ""('a', 'DT')"", ""('few', 'JJ')"", ""('sugar', 'NN')"", ""('left', 'VBD')"", ""('.', '.')""]",[]
337,337,HIND7002880,She can make just one cup of tea. There's only a little sugar left.,1,"[""('She', 'PRP')"", ""('can', 'MD')"", ""('make', 'VB')"", ""('just', 'RB')"", ""('one', 'CD')"", ""('cup', 'NN')"", ""('of', 'IN')"", ""('tea', 'NN')"", ""('.', '.')"", ""('There', 'EX')"", '(""\'s"", \'VBZ\')', ""('only', 'RB')"", ""('a', 'DT')"", ""('little', 'JJ')"", ""('sugar', 'NN')"", ""('left', 'VBD')"", ""('.', '.')""]","[""('little', 'JJ')""]"
338,338,HIND7002880,She can make just one cup of tea. There's only too many sugar left.,1,"[""('She', 'PRP')"", ""('can', 'MD')"", ""('make', 'VB')"", ""('just', 'RB')"", ""('one', 'CD')"", ""('cup', 'NN')"", ""('of', 'IN')"", ""('tea', 'NN')"", ""('.', '.')"", ""('There', 'EX')"", '(""\'s"", \'VBZ\')', ""('only', 'RB')"", ""('too', 'RB')"", ""('many', 'JJ')"", ""('sugar', 'NN')"", ""('left', 'VBD')"", ""('.', '.')""]","[""('too', 'RB')"", ""('many', 'JJ')""]"
339,339,HIND7002880,She can make just one cup of tea. There's only too much sugar left.,1,"[""('She', 'PRP')"", ""('can', 'MD')"", ""('make', 'VB')"", ""('just', 'RB')"", ""('one', 'CD')"", ""('cup', 'NN')"", ""('of', 'IN')"", ""('tea', 'NN')"", ""('.', '.')"", ""('There', 'EX')"", '(""\'s"", \'VBZ\')', ""('only', 'RB')"", ""('too', 'RB')"", ""('much', 'JJ')"", ""('sugar', 'NN')"", ""('left', 'VBD')"", ""('.', '.')""]","[""('much', 'JJ')"", ""('too', 'RB')""]"
340,340,HIND7022892,They don't go out after sunset,1,"[""('They', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('go', 'VB')"", ""('out', 'RP')"", ""('after', 'IN')"", ""('sunset', 'NN')""]",[]
341,341,HIND7022892,They don't go out after a sunset,1,"[""('They', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('go', 'VB')"", ""('out', 'RP')"", ""('after', 'IN')"", ""('a', 'DT')"", ""('sunset', 'NN')""]","[""('a', 'DT')""]"
342,342,HIND7022892,They don't go out after an sunset,1,"[""('They', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('go', 'VB')"", ""('out', 'RP')"", ""('after', 'IN')"", ""('an', 'DT')"", ""('sunset', 'NN')""]","[""('an', 'DT')""]"
343,343,HIND7022892,They don't go out after the sunset,1,"[""('They', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('go', 'VB')"", ""('out', 'RP')"", ""('after', 'IN')"", ""('the', 'DT')"", ""('sunset', 'NN')""]","[""('the', 'DT')""]"
344,344,HIND7044237,That has,1,"[""('That', 'DT')"", ""('has', 'VBZ')""]",[]
345,345,HIND7044237,That is,1,"[""('That', 'DT')"", ""('is', 'VBZ')""]","[""('is', 'VBZ')""]"
346,346,HIND7044237,Thats,1,"[""('Thats', 'NNS')""]","[""('Thats', 'NNS')""]"
347,347,HIND7044237,That,1,"[""('That', 'DT')""]",[]
348,348,HIND7046248,Mohan has,1,"[""('Mohan', 'NNP')"", ""('has', 'VBZ')""]",[]
349,349,HIND7046248,Mohan is,1,"[""('Mohan', 'NNP')"", ""('is', 'VBZ')""]","[""('is', 'VBZ')""]"
350,350,HIND7046248,Mohans,1,"[""('Mohans', 'NNS')""]","[""('Mohans', 'NNS')""]"
351,351,HIND7046248,Mohan,1,"[""('Mohan', 'NN')""]","[""('Mohan', 'NN')""]"
352,352,HIND7047640,This is Riya note book.,1,"[""('This', 'DT')"", ""('is', 'VBZ')"", ""('Riya', 'NNP')"", ""('note', 'NN')"", ""('book', 'NN')"", ""('.', '.')""]",[]
353,353,HIND7047640,This is Riya has notebook.,1,"[""('This', 'DT')"", ""('is', 'VBZ')"", ""('Riya', 'NNP')"", ""('has', 'VBZ')"", ""('notebook', 'NN')"", ""('.', '.')""]","[""('has', 'VBZ')"", ""('notebook', 'NN')""]"
354,354,HIND7047640,This is Riya's note book.,1,"[""('This', 'DT')"", ""('is', 'VBZ')"", ""('Riya', 'NNP')"", '(""\'s"", \'POS\')', ""('note', 'NN')"", ""('book', 'NN')"", ""('.', '.')""]","['(""\'s"", \'POS\')']"
355,355,HIND7047640,This is Riyas note book.,1,"[""('This', 'DT')"", ""('is', 'VBZ')"", ""('Riyas', 'NNP')"", ""('note', 'NN')"", ""('book', 'NN')"", ""('.', '.')""]","[""('Riyas', 'NNP')""]"
356,356,HIND7058129,She has coming to my place.,1,"[""('She', 'PRP')"", ""('has', 'VBZ')"", ""('coming', 'VBG')"", ""('to', 'TO')"", ""('my', 'PRP$')"", ""('place', 'NN')"", ""('.', '.')""]",[]
357,357,HIND7058129,She is coming to my place.,1,"[""('She', 'PRP')"", ""('is', 'VBZ')"", ""('coming', 'VBG')"", ""('to', 'TO')"", ""('my', 'PRP$')"", ""('place', 'NN')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
358,358,HIND7058129,Shes coming to my place.,1,"[""('Shes', 'NNS')"", ""('coming', 'VBG')"", ""('to', 'TO')"", ""('my', 'PRP$')"", ""('place', 'NN')"", ""('.', '.')""]","[""('Shes', 'NNS')""]"
359,359,HIND7058129,She was coming to my place.,1,"[""('She', 'PRP')"", ""('was', 'VBD')"", ""('coming', 'VBG')"", ""('to', 'TO')"", ""('my', 'PRP$')"", ""('place', 'NN')"", ""('.', '.')""]","[""('was', 'VBD')""]"
360,360,HIND7060698,Ram has bought a new bungalow.,1,"[""('Ram', 'NNP')"", ""('has', 'VBZ')"", ""('bought', 'VBN')"", ""('a', 'DT')"", ""('new', 'JJ')"", ""('bungalow', 'NN')"", ""('.', '.')""]",[]
361,361,HIND7060698,Ram is bought a new bungalow.,1,"[""('Ram', 'NNP')"", ""('is', 'VBZ')"", ""('bought', 'VBN')"", ""('a', 'DT')"", ""('new', 'JJ')"", ""('bungalow', 'NN')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
362,362,HIND7060698,Rams bought a new bungalow.,1,"[""('Rams', 'NNP')"", ""('bought', 'VBD')"", ""('a', 'DT')"", ""('new', 'JJ')"", ""('bungalow', 'NN')"", ""('.', '.')""]","[""('Rams', 'NNP')"", ""('bought', 'VBD')""]"
363,363,HIND7060698,Ram was bought a new bungalow.,1,"[""('Ram', 'NNP')"", ""('was', 'VBD')"", ""('bought', 'VBN')"", ""('a', 'DT')"", ""('new', 'JJ')"", ""('bungalow', 'NN')"", ""('.', '.')""]","[""('was', 'VBD')""]"
364,364,HIND7061984,It was raining outside.,1,"[""('It', 'PRP')"", ""('was', 'VBD')"", ""('raining', 'VBG')"", ""('outside', 'JJ')"", ""('.', '.')""]",[]
365,365,HIND7061984,Its raining outside.,1,"[""('Its', 'PRP$')"", ""('raining', 'NN')"", ""('outside', 'IN')"", ""('.', '.')""]","[""('Its', 'PRP$')"", ""('raining', 'NN')"", ""('outside', 'IN')""]"
366,366,HIND7061984,It has raining outside.,1,"[""('It', 'PRP')"", ""('has', 'VBZ')"", ""('raining', 'VBG')"", ""('outside', 'RP')"", ""('.', '.')""]","[""('outside', 'RP')"", ""('has', 'VBZ')""]"
367,367,HIND7061984,It is raining outside.,1,"[""('It', 'PRP')"", ""('is', 'VBZ')"", ""('raining', 'VBG')"", ""('outside', 'JJ')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
368,368,HIND7071023,"According for Ram, Shyam was innocent.",1,"[""('According', 'VBG')"", ""('for', 'IN')"", ""('Ram', 'NNP')"", ""(',', ',')"", ""('Shyam', 'NNP')"", ""('was', 'VBD')"", ""('innocent', 'JJ')"", ""('.', '.')""]",[]
369,369,HIND7071023,"According on Ram, Shyam was innocent.",1,"[""('According', 'VBG')"", ""('on', 'IN')"", ""('Ram', 'NNP')"", ""(',', ',')"", ""('Shyam', 'NNP')"", ""('was', 'VBD')"", ""('innocent', 'JJ')"", ""('.', '.')""]","[""('on', 'IN')""]"
370,370,HIND7071023,"According with Ram, Shyam was innocent.",1,"[""('According', 'VBG')"", ""('with', 'IN')"", ""('Ram', 'NNP')"", ""(',', ',')"", ""('Shyam', 'NNP')"", ""('was', 'VBD')"", ""('innocent', 'JJ')"", ""('.', '.')""]","[""('with', 'IN')""]"
371,371,HIND7071023,"According to Ram, Shyam was innocent.",1,"[""('According', 'VBG')"", ""('to', 'TO')"", ""('Ram', 'NNP')"", ""(',', ',')"", ""('Shyam', 'NNP')"", ""('was', 'VBD')"", ""('innocent', 'JJ')"", ""('.', '.')""]","[""('to', 'TO')""]"
372,372,HIND7073241,Kids always feel safe for their parents.,1,"[""('Kids', 'NNP')"", ""('always', 'RB')"", ""('feel', 'VBP')"", ""('safe', 'JJ')"", ""('for', 'IN')"", ""('their', 'PRP$')"", ""('parents', 'NNS')"", ""('.', '.')""]",[]
373,373,HIND7073241,Kids always feel safe to their parents.,1,"[""('Kids', 'NNP')"", ""('always', 'RB')"", ""('feel', 'VBP')"", ""('safe', 'JJ')"", ""('to', 'TO')"", ""('their', 'PRP$')"", ""('parents', 'NNS')"", ""('.', '.')""]","[""('to', 'TO')""]"
374,374,HIND7073241,Kids always feel safe with their parents.,1,"[""('Kids', 'NNP')"", ""('always', 'RB')"", ""('feel', 'VBP')"", ""('safe', 'JJ')"", ""('with', 'IN')"", ""('their', 'PRP$')"", ""('parents', 'NNS')"", ""('.', '.')""]","[""('with', 'IN')""]"
375,375,HIND7073241,Kids always feel safe about their parents.,1,"[""('Kids', 'NNP')"", ""('always', 'RB')"", ""('feel', 'VB')"", ""('safe', 'JJ')"", ""('about', 'IN')"", ""('their', 'PRP$')"", ""('parents', 'NNS')"", ""('.', '.')""]","[""('about', 'IN')"", ""('feel', 'VB')""]"
376,376,HIND7074455,The blanket is in the bed.,1,"[""('The', 'DT')"", ""('blanket', 'NN')"", ""('is', 'VBZ')"", ""('in', 'IN')"", ""('the', 'DT')"", ""('bed', 'NN')"", ""('.', '.')""]",[]
377,377,HIND7074455,The blanket is on the bed.,1,"[""('The', 'DT')"", ""('blanket', 'NN')"", ""('is', 'VBZ')"", ""('on', 'IN')"", ""('the', 'DT')"", ""('bed', 'NN')"", ""('.', '.')""]","[""('on', 'IN')""]"
378,378,HIND7074455,The blanket is with the bed.,1,"[""('The', 'DT')"", ""('blanket', 'NN')"", ""('is', 'VBZ')"", ""('with', 'IN')"", ""('the', 'DT')"", ""('bed', 'NN')"", ""('.', '.')""]","[""('with', 'IN')""]"
379,379,HIND7074455,The blanket is for the bed.,1,"[""('The', 'DT')"", ""('blanket', 'NN')"", ""('is', 'VBZ')"", ""('for', 'IN')"", ""('the', 'DT')"", ""('bed', 'NN')"", ""('.', '.')""]","[""('for', 'IN')""]"
380,380,HIND7075715,We are all going for a party.,1,"[""('We', 'PRP')"", ""('are', 'VBP')"", ""('all', 'DT')"", ""('going', 'VBG')"", ""('for', 'IN')"", ""('a', 'DT')"", ""('party', 'NN')"", ""('.', '.')""]",[]
381,381,HIND7075715,We are all going from a party.,1,"[""('We', 'PRP')"", ""('are', 'VBP')"", ""('all', 'DT')"", ""('going', 'VBG')"", ""('from', 'IN')"", ""('a', 'DT')"", ""('party', 'NN')"", ""('.', '.')""]","[""('from', 'IN')""]"
382,382,HIND7075715,We are all going with a party.,1,"[""('We', 'PRP')"", ""('are', 'VBP')"", ""('all', 'DT')"", ""('going', 'VBG')"", ""('with', 'IN')"", ""('a', 'DT')"", ""('party', 'NN')"", ""('.', '.')""]","[""('with', 'IN')""]"
383,383,HIND7075715,We are all going about a party.,1,"[""('We', 'PRP')"", ""('are', 'VBP')"", ""('all', 'DT')"", ""('going', 'VBG')"", ""('about', 'IN')"", ""('a', 'DT')"", ""('party', 'NN')"", ""('.', '.')""]","[""('about', 'IN')""]"
384,384,HIND7076948,They are ready for help us.,1,"[""('They', 'PRP')"", ""('are', 'VBP')"", ""('ready', 'JJ')"", ""('for', 'IN')"", ""('help', 'NN')"", ""('us', 'PRP')"", ""('.', '.')""]",[]
385,385,HIND7076948,They are ready to help us.,1,"[""('They', 'PRP')"", ""('are', 'VBP')"", ""('ready', 'JJ')"", ""('to', 'TO')"", ""('help', 'VB')"", ""('us', 'PRP')"", ""('.', '.')""]","[""('help', 'VB')"", ""('to', 'TO')""]"
386,386,HIND7076948,They are ready with help us.,1,"[""('They', 'PRP')"", ""('are', 'VBP')"", ""('ready', 'JJ')"", ""('with', 'IN')"", ""('help', 'NN')"", ""('us', 'PRP')"", ""('.', '.')""]","[""('with', 'IN')""]"
387,387,HIND7076948,They are ready on help us.,1,"[""('They', 'PRP')"", ""('are', 'VBP')"", ""('ready', 'JJ')"", ""('on', 'IN')"", ""('help', 'NN')"", ""('us', 'PRP')"", ""('.', '.')""]","[""('on', 'IN')""]"
388,388,HIND8127117,What's your favorite sport?,1,"[""('What', 'WP')"", '(""\'s"", \'VBZ\')', ""('your', 'PRP$')"", ""('favorite', 'JJ')"", ""('sport', 'NN')"", ""('?', '.')""]",[]
389,389,HIND8127117,What be your favorite sport?,1,"[""('What', 'WP')"", ""('be', 'VB')"", ""('your', 'PRP$')"", ""('favorite', 'JJ')"", ""('sport', 'NN')"", ""('?', '.')""]","[""('be', 'VB')""]"
390,390,HIND8127117,What is in your favorite sport?,1,"[""('What', 'WP')"", ""('is', 'VBZ')"", ""('in', 'IN')"", ""('your', 'PRP$')"", ""('favorite', 'JJ')"", ""('sport', 'NN')"", ""('?', '.')""]","[""('is', 'VBZ')"", ""('in', 'IN')""]"
391,391,HIND8127117,Who is your favorite sport?,1,"[""('Who', 'WP')"", ""('is', 'VBZ')"", ""('your', 'PRP$')"", ""('favorite', 'JJ')"", ""('sport', 'NN')"", ""('?', '.')""]","[""('Who', 'WP')"", ""('is', 'VBZ')""]"
392,392,HIND8129873,Which is your favorite team?,1,"[""('Which', 'WDT')"", ""('is', 'VBZ')"", ""('your', 'PRP$')"", ""('favorite', 'JJ')"", ""('team', 'NN')"", ""('?', '.')""]",[]
393,393,HIND8129873,Who is your favorite team?,1,"[""('Who', 'WP')"", ""('is', 'VBZ')"", ""('your', 'PRP$')"", ""('favorite', 'JJ')"", ""('team', 'NN')"", ""('?', '.')""]","[""('Who', 'WP')""]"
394,394,HIND8129873,Which is your best team?,1,"[""('Which', 'WDT')"", ""('is', 'VBZ')"", ""('your', 'PRP$')"", ""('best', 'JJS')"", ""('team', 'NN')"", ""('?', '.')""]","[""('best', 'JJS')""]"
395,395,HIND8129873,Which is your favoritest team?,1,"[""('Which', 'WDT')"", ""('is', 'VBZ')"", ""('your', 'PRP$')"", ""('favoritest', 'JJS')"", ""('team', 'NN')"", ""('?', '.')""]","[""('favoritest', 'JJS')""]"
396,396,HIND8135363,What do you like about they?,1,"[""('What', 'WP')"", ""('do', 'VBP')"", ""('you', 'PRP')"", ""('like', 'IN')"", ""('about', 'IN')"", ""('they', 'PRP')"", ""('?', '.')""]",[]
397,397,HIND8135363,What do you like about themselves?,1,"[""('What', 'WP')"", ""('do', 'VBP')"", ""('you', 'PRP')"", ""('like', 'IN')"", ""('about', 'IN')"", ""('themselves', 'PRP')"", ""('?', '.')""]","[""('themselves', 'PRP')""]"
398,398,HIND8135363,What do you like about them?,1,"[""('What', 'WP')"", ""('do', 'VBP')"", ""('you', 'PRP')"", ""('like', 'VB')"", ""('about', 'IN')"", ""('them', 'PRP')"", ""('?', '.')""]","[""('them', 'PRP')"", ""('like', 'VB')""]"
399,399,HIND8135363,What do you like about their?,1,"[""('What', 'WP')"", ""('do', 'VBP')"", ""('you', 'PRP')"", ""('like', 'IN')"", ""('about', 'IN')"", ""('their', 'PRP$')"", ""('?', '.')""]","[""('their', 'PRP$')""]"
400,400,HIND8138024,"I think, their team is the best.",1,"[""('I', 'PRP')"", ""('think', 'VBP')"", ""(',', ',')"", ""('their', 'PRP$')"", ""('team', 'NN')"", ""('is', 'VBZ')"", ""('the', 'DT')"", ""('best', 'JJS')"", ""('.', '.')""]",[]
401,401,HIND8138024,"I think, their team is more good.",1,"[""('I', 'PRP')"", ""('think', 'VBP')"", ""(',', ',')"", ""('their', 'PRP$')"", ""('team', 'NN')"", ""('is', 'VBZ')"", ""('more', 'RBR')"", ""('good', 'JJ')"", ""('.', '.')""]","[""('more', 'RBR')"", ""('good', 'JJ')""]"
402,402,HIND8138024,"I think, their team is better.",1,"[""('I', 'PRP')"", ""('think', 'VBP')"", ""(',', ',')"", ""('their', 'PRP$')"", ""('team', 'NN')"", ""('is', 'VBZ')"", ""('better', 'RBR')"", ""('.', '.')""]","[""('better', 'RBR')""]"
403,403,HIND8138024,"I think, their team is more better.",1,"[""('I', 'PRP')"", ""('think', 'VBP')"", ""(',', ',')"", ""('their', 'PRP$')"", ""('team', 'NN')"", ""('is', 'VBZ')"", ""('more', 'RBR')"", ""('better', 'RBR')"", ""('.', '.')""]","[""('better', 'RBR')"", ""('more', 'RBR')""]"
404,404,HIND8139566,Not at all,1,"[""('Not', 'RB')"", ""('at', 'IN')"", ""('all', 'DT')""]",[]
405,405,HIND8139566,No at all,1,"[""('No', 'DT')"", ""('at', 'IN')"", ""('all', 'DT')""]","[""('No', 'DT')""]"
406,406,HIND8139566,Not all,1,"[""('Not', 'RB')"", ""('all', 'DT')""]",[]
407,407,HIND8139566,Not now,1,"[""('Not', 'RB')"", ""('now', 'RB')""]","[""('now', 'RB')""]"
408,408,HIND8144552,That team's strategy is good.,1,"[""('That', 'DT')"", ""('team', 'NN')"", '(""\'s"", \'POS\')', ""('strategy', 'NN')"", ""('is', 'VBZ')"", ""('good', 'JJ')"", ""('.', '.')""]",[]
409,409,HIND8144552,That team is strategy is good.,1,"[""('That', 'DT')"", ""('team', 'NN')"", ""('is', 'VBZ')"", ""('strategy', 'NN')"", ""('is', 'VBZ')"", ""('good', 'JJ')"", ""('.', '.')""]",[]
410,410,HIND8144552,That team has strategy is good.,1,"[""('That', 'DT')"", ""('team', 'NN')"", ""('has', 'VBZ')"", ""('strategy', 'NN')"", ""('is', 'VBZ')"", ""('good', 'JJ')"", ""('.', '.')""]","[""('has', 'VBZ')""]"
411,411,HIND8144552,That team has to be strategy is good.,1,"[""('That', 'DT')"", ""('team', 'NN')"", ""('has', 'VBZ')"", ""('to', 'TO')"", ""('be', 'VB')"", ""('strategy', 'NN')"", ""('is', 'VBZ')"", ""('good', 'JJ')"", ""('.', '.')""]","[""('be', 'VB')"", ""('has', 'VBZ')"", ""('to', 'TO')""]"
412,412,HIND8146603,Maybe,1,"[""('Maybe', 'RB')""]",[]
413,413,HIND8146603,Should be,1,"[""('Should', 'MD')"", ""('be', 'VB')""]","[""('be', 'VB')"", ""('Should', 'MD')""]"
414,414,HIND8146603,Would be,1,"[""('Would', 'MD')"", ""('be', 'VB')""]","[""('Would', 'MD')"", ""('be', 'VB')""]"
415,415,HIND8146603,Is to be,1,"[""('Is', 'VBZ')"", ""('to', 'TO')"", ""('be', 'VB')""]","[""('Is', 'VBZ')"", ""('be', 'VB')"", ""('to', 'TO')""]"
416,416,HIND8154269,I am sure.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('sure', 'JJ')"", ""('.', '.')""]",[]
417,417,HIND8154269,I am surely.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('surely', 'RB')"", ""('.', '.')""]","[""('surely', 'RB')""]"
418,418,HIND8154269,I have sure.,1,"[""('I', 'PRP')"", ""('have', 'VBP')"", ""('sure', 'JJ')"", ""('.', '.')""]","[""('have', 'VBP')""]"
419,419,HIND8154269,I am surety.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('surety', 'NN')"", ""('.', '.')""]","[""('surety', 'NN')""]"
420,420,HIND8061810,Hurry up! The bus will be here in 5 minutes!,1,"[""('Hurry', 'NNP')"", ""('up', 'RB')"", ""('!', '.')"", ""('The', 'DT')"", ""('bus', 'NN')"", ""('will', 'MD')"", ""('be', 'VB')"", ""('here', 'RB')"", ""('in', 'IN')"", ""('5', 'CD')"", ""('minutes', 'NNS')"", ""('!', '.')""]",[]
421,421,HIND8061810,Hurry ups! The bus will be here in 5 minutes!,1,"[""('Hurry', 'NNP')"", ""('ups', 'UH')"", ""('!', '.')"", ""('The', 'DT')"", ""('bus', 'NN')"", ""('will', 'MD')"", ""('be', 'VB')"", ""('here', 'RB')"", ""('in', 'IN')"", ""('5', 'CD')"", ""('minutes', 'NNS')"", ""('!', '.')""]","[""('ups', 'UH')""]"
422,422,HIND8061810,Hurries up! The bus will be here in 5 minutes!,1,"[""('Hurries', 'VBZ')"", ""('up', 'RP')"", ""('!', '.')"", ""('The', 'DT')"", ""('bus', 'NN')"", ""('will', 'MD')"", ""('be', 'VB')"", ""('here', 'RB')"", ""('in', 'IN')"", ""('5', 'CD')"", ""('minutes', 'NNS')"", ""('!', '.')""]","[""('Hurries', 'VBZ')"", ""('up', 'RP')""]"
423,423,HIND8061810,Hurriedly up! The bus will be here in 5 minutes!,1,"[""('Hurriedly', 'RB')"", ""('up', 'RB')"", ""('!', '.')"", ""('The', 'DT')"", ""('bus', 'NN')"", ""('will', 'MD')"", ""('be', 'VB')"", ""('here', 'RB')"", ""('in', 'IN')"", ""('5', 'CD')"", ""('minutes', 'NNS')"", ""('!', '.')""]","[""('Hurriedly', 'RB')""]"
424,424,HIND8081810,He turned off the TV when mom came.,1,"[""('He', 'PRP')"", ""('turned', 'VBD')"", ""('off', 'RP')"", ""('the', 'DT')"", ""('TV', 'NN')"", ""('when', 'WRB')"", ""('mom', 'NN')"", ""('came', 'VBD')"", ""('.', '.')""]",[]
425,425,HIND8081810,He turns the TV off when mom came.,1,"[""('He', 'PRP')"", ""('turns', 'VBZ')"", ""('the', 'DT')"", ""('TV', 'NN')"", ""('off', 'RP')"", ""('when', 'WRB')"", ""('mom', 'NN')"", ""('came', 'VBD')"", ""('.', '.')""]","[""('turns', 'VBZ')""]"
426,426,HIND8081810,He turn off the TV when mom came.,1,"[""('He', 'PRP')"", ""('turn', 'VB')"", ""('off', 'RP')"", ""('the', 'DT')"", ""('TV', 'NN')"", ""('when', 'WRB')"", ""('mom', 'NN')"", ""('came', 'VBD')"", ""('.', '.')""]","[""('turn', 'VB')""]"
427,427,HIND8081810,He was turn off the TV when mom came.,1,"[""('He', 'PRP')"", ""('was', 'VBD')"", ""('turn', 'VB')"", ""('off', 'RP')"", ""('the', 'DT')"", ""('TV', 'NN')"", ""('when', 'WRB')"", ""('mom', 'NN')"", ""('came', 'VBD')"", ""('.', '.')""]","[""('turn', 'VB')"", ""('was', 'VBD')""]"
428,428,HIND8083043,I will stay up all night and finish the work.,1,"[""('I', 'PRP')"", ""('will', 'MD')"", ""('stay', 'VB')"", ""('up', 'RB')"", ""('all', 'DT')"", ""('night', 'NN')"", ""('and', 'CC')"", ""('finish', 'VB')"", ""('the', 'DT')"", ""('work', 'NN')"", ""('.', '.')""]",[]
429,429,HIND8083043,I will wake up all night and finish the work.,1,"[""('I', 'PRP')"", ""('will', 'MD')"", ""('wake', 'VB')"", ""('up', 'RP')"", ""('all', 'DT')"", ""('night', 'NN')"", ""('and', 'CC')"", ""('finish', 'VB')"", ""('the', 'DT')"", ""('work', 'NN')"", ""('.', '.')""]","[""('up', 'RP')"", ""('wake', 'VB')""]"
430,430,HIND8083043,I will turn up all night and finish the work.,1,"[""('I', 'PRP')"", ""('will', 'MD')"", ""('turn', 'VB')"", ""('up', 'RP')"", ""('all', 'DT')"", ""('night', 'NN')"", ""('and', 'CC')"", ""('finish', 'VB')"", ""('the', 'DT')"", ""('work', 'NN')"", ""('.', '.')""]","[""('turn', 'VB')"", ""('up', 'RP')""]"
431,431,HIND8083043,I will stand up all night and finish the work.,1,"[""('I', 'PRP')"", ""('will', 'MD')"", ""('stand', 'VB')"", ""('up', 'RP')"", ""('all', 'DT')"", ""('night', 'NN')"", ""('and', 'CC')"", ""('finish', 'VB')"", ""('the', 'DT')"", ""('work', 'NN')"", ""('.', '.')""]","[""('up', 'RP')"", ""('stand', 'VB')""]"
432,432,HIND8089051,Did you watch the news today?,1,"[""('Did', 'NNP')"", ""('you', 'PRP')"", ""('watch', 'VBP')"", ""('the', 'DT')"", ""('news', 'NN')"", ""('today', 'NN')"", ""('?', '.')""]",[]
433,433,HIND8089051,Will you watch the news today?,1,"[""('Will', 'MD')"", ""('you', 'PRP')"", ""('watch', 'VB')"", ""('the', 'DT')"", ""('news', 'NN')"", ""('today', 'NN')"", ""('?', '.')""]","[""('watch', 'VB')"", ""('Will', 'MD')""]"
434,434,HIND8089051,Are you watch the news today?,1,"[""('Are', 'NNP')"", ""('you', 'PRP')"", ""('watch', 'VBP')"", ""('the', 'DT')"", ""('news', 'NN')"", ""('today', 'NN')"", ""('?', '.')""]","[""('Are', 'NNP')""]"
435,435,HIND8089051,Is you watch the news today?,1,"[""('Is', 'VBZ')"", ""('you', 'PRP')"", ""('watch', 'VBP')"", ""('the', 'DT')"", ""('news', 'NN')"", ""('today', 'NN')"", ""('?', '.')""]","[""('Is', 'VBZ')""]"
