Slide ID,Options,Correct ID
HIND7012360,The British speak English.,2
HIND7012360,The British speak the English.,2
HIND7012360,The British speak an English.,2
HIND7016066,I usually don't drink juice.,1
HIND7016066,I usually don't drink the juice.,1
HIND7016066,I usually don't drink a juice.,1
HIND7016066,I usually don't drink an juice.,1
HIND7018940,I had the quick lunch at Wendy's.,3
HIND7018940,I had an quick lunch at Wendy's.,3
HIND7018940,I had a quick lunch at Wendy's.,3
HIND7018940,I had quick lunch at Wendy's.,3
HIND7021615,I usually watch TV in an evenings.,4
HIND7021615,I usually watch TV in a evenings.,4
HIND7021615,I usually watch TV in - evenings.,4
HIND7021615,I usually watch TV in the evenings.,4
HIND7024096,He is coming in a May.,4
HIND7024096,He is coming in an May.,4
HIND7024096,He is coming in the May.,4
HIND7024096,He is coming in May.,4
HIND7026562,We played the cricket for four hours yesterday.,3
HIND7026562,We played a cricket for four hours yesterday.,3
HIND7026562,We played cricket for four hours yesterday.,3
HIND7026562,We played an cricket for four hours yesterday.,3
HIND7029627,I don't want to go to a bed,2
HIND7029627,I don't want to go to bed,2
HIND7029627,I don't want to go to an bed,2
HIND7029627,I don't want to go to the bed,2
HIND7030860,"In 1985, there was a fire in the school.",1
HIND7030860,"In 1985, there was a fire in school.",1
HIND7030860,"In 1985, there was a fire in an school.",1
HIND7030860,,1
HIND7033337,I never go swimming in a sea.,2
HIND7033337,I never go swimming in the sea.,2
HIND7033337,I never go swimming in an sea.,2
HIND7033337,I never go swimming in sea.,2
HIND7034550,I can't play a violin.,2
HIND7034550,I can't play the violin.,2
HIND7034550,I can't play violin.,2
HIND7034550,I can't play an violin.,2
HIND7037356,Can you see my diary? It has got a black cover.,1
HIND7037356,Can you see my diary? It is got a black cover.,1
HIND7037356,Can you see my diary? Its got a black cover.,1
HIND7037356,Can you see my diary? It got a black cover.,1
HIND7038670,Look at my dress. It has very pretty.,2
HIND7038670,Look at my dress. It is very pretty.,2
HIND7038670,Look at my dress. Its very pretty.,2
HIND7038670,Look at my dress. it very pretty.,2
HIND7039877,This is Neha car.,4
HIND7039877,This is Neha was car.,4
HIND7039877,This is Neha does car.,4
HIND7039877,This is Neha's car.,4
HIND7041107,Ram standing here.,3
HIND7041107,Rams standing here.,3
HIND7041107,Ram is standing here.,3
HIND7041107,Ram has standing here.,3
HIND7042723,I don't like Meera car.,4
HIND7042723,I don't like Meera is car.,4
HIND7042723,I don't like Meera has car.,4
HIND7042723,I don't like Meera's car.,4
HIND7063212,You should not play from unknown people.,2
HIND7063212,You should not play with unknown people.,2
HIND7063212,You should not play to unknown people.,2
HIND7063212,,2
HIND7064473,You must be quiet in front of elders.,1
HIND7064473,You must be quiet on front of elders.,1
HIND7064473,You must be quiet at front of elders.,1
HIND7064473,You must be quiet with front of elders.,1
HIND7066087,You must be mysterious in your first date.,3
HIND7066087,You must be mysterious to your first date.,3
HIND7066087,You must be mysterious on your first date.,3
HIND7066087,You must be mysterious for your first date.,3
HIND7067392,We all disagree with the rules.,1
HIND7067392,We all disagree for the rules.,1
HIND7067392,We all disagree at the rules.,1
HIND7067392,We all disagree to the rules.,1
HIND7069215,They were not pleasant for me.,4
HIND7069215,They were not pleasant about me.,4
HIND7069215,They were not pleasant in me.,4
HIND7069215,They were not pleasant with me.,4
HIND7086226,She ordered a sandwich with the coffee.,1
HIND7086226,She ordered a sandwich on the coffee.,1
HIND7086226,She ordered a sandwich about the coffee.,1
HIND7086226,She ordered a sandwich in the coffee.,1
HIND7087531,I lived in Delhi to one year.,3
HIND7087531,I lived in Delhi about one year.,3
HIND7087531,I lived in Delhi for one year.,3
HIND7087531,I lived in Delhi with one year.,3
HIND7088953,This lesson is in prepositions.,3
HIND7088953,This lesson is to prepositions.,3
HIND7088953,This lesson is about prepositions.,3
HIND7088953,This lesson is with prepositions.,3
HIND7130621,Pooja cleans the house after coming back from office.,1
HIND7130621,Pooja clean the house after coming back from office.,1
HIND7130621,Pooja cleanliness the house after coming back from office.,1
HIND7130621,Pooja cleaning the house after coming back from office.,1
HIND7140639,What does your husband do than?,3
HIND7140639,What does your husband do else?,3
HIND7140639,What does your husband do then?,3
HIND7140639,,3
HIND7141888,He do go to the office on weekends.,2
HIND7141888,He has to go to the office on weekends.,2
HIND7141888,He has go to the office on weekends.,2
HIND7141888,He have to go to the office on weekends.,2
HIND7144772,Weekends is a lot of fun.,4
HIND7144772,Weekends are many fun.,4
HIND7144772,Weekends are a lot fun.,4
HIND7144772,Weekends are a lot of fun.,4
HIND7149440,I like a beer.,2
HIND7149440,I would like a beer.,2
HIND7149440,I would likes a beer.,2
HIND7149440,,2
HIND7151132,Would you like to have a cup of coffee?,1
HIND7151132,Will you like to have a cup of coffee?,1
HIND7151132,Do you like to have a cup of coffee?,1
HIND7151132,Would you likes to have a cup of coffee?,1
HIND7153286,I do like Amitabh ever since he started hosting KBC.,4
HIND7153286,I likes Amitabh ever since he started hosting KBC.,4
HIND7153286,I would like Amitabh ever since he started hosting KBC.,4
HIND7153286,I like Amitabh ever since he started hosting KBC.,4
HIND7155798,They would like to seek your opinion on this matter.,1
HIND7155798,They like to seek your opinion on this matter.,1
HIND7155798,They likes to seek your opinion on this matter.,1
HIND7155798,They would likes to seek your opinion on this matter.,1
HIND7158837,I generally likes going to the mall on weekends.,3
HIND7158837,I generally would like going to the mall on weekends.,3
HIND7158837,I generally like going to the mall on weekends.,3
HIND7158837,I generally would likes going to the mall on weekends.,3
HIND7160536,We likes to have a portion of butter chicken.,4
HIND7160536,We like to have a portion of butter chicken.,4
HIND7160536,We would likes to have a portion of butter chicken.,4
HIND7160536,We would like to have a portion of butter chicken.,4
HIND7162271,They like icecream.,1
HIND7162271,They likes icecream.,1
HIND7162271,They would like icecream.,1
HIND7162271,They would likes icecream.,1
HIND7163934,She would like to go out with her friends on Sundays.,4
HIND7163934,She would likes to go out with her friends on Sundays.,4
HIND7163934,She like to go out with her friends on Sundays.,4
HIND7163934,She likes to go out with her friends on Sundays.,4
HIND7165142,Would you like to play with me?,1
HIND7165142,Would you likes to play with me?,1
HIND7165142,Do like to play with me?,1
HIND7165142,Are you like to play with me?,1
HIND7166354,Do you like to play hockey?,1
HIND7166354,Do you likes to play hockey?,1
HIND7166354,Do you would like to play hockey?,1
HIND7166354,,1
HIND7167662,Do you like to dance with me tonight?,3
HIND7167662,Are you like to dance with me tonight?,3
HIND7167662,Would you like to dance with me tonight?,3
HIND7167662,Have you like to dance with me tonight?,3
HIND7168890,We like to hangout with you tomorrow.,3
HIND7168890,We likes to hangout with you tomorrow.,3
HIND7168890,We would like to hangout with you tomorrow.,3
HIND7168890,We would likes to hangout with you tomorrow.,3
HIND7170157,They would like Italian food.,1
HIND7170157,They would likes Italian food.,1
HIND7170157,They like would Italian food.,1
HIND7170157,They likes Italian food.,1
HIND7171406,I would likes to marry someone who has a lot of money.,2
HIND7171406,I would like to marry someone who has a lot of money.,2
HIND7171406,I likes to marry someone who has a lot of money.,2
HIND7171406,I like to marry someone who has a lot of money.,2
HIND7180414,He's the man whose trains the local basketball team.,2
HIND7180414,He's the man who trains the local basketball team.,2
HIND7180414,He's the man whom trains the local basketball team.,2
HIND7180414,,2
HIND7181877,He explained the reason that he was late.,4
HIND7181877,He explained the reason who he was late.,4
HIND7181877,He explained the reason which he was late.,4
HIND7181877,He explained the reason why he was late.,4
HIND7185380,I don't want a house which is too far from where I work.,1
HIND7185380,I don't want a house who is too far from where I work.,1
HIND7185380,I don't want a house whose is too far from where I work.,1
HIND7185380,I don't want a house whom is too far from where I work.,1
HIND7187806,There's the lady whose house was burgled yesterday.,1
HIND7187806,There's the lady who house was burgled yesterday.,1
HIND7187806,There's the lady who's house was burgled yesterday.,1
HIND7187806,There's the lady whom house was burgled yesterday.,1
HIND7190278,That's the town who I was born.,4
HIND7190278,That's the town which I was born.,4
HIND7190278,That's the town when I was born.,4
HIND7190278,That's the town where I was born.,4
HIND7191486,Do you remember the time when we used to play together?,1
HIND7191486,Do you remember the time where we used to play together?,1
HIND7191486,Do you remember the time why we used to play together?,1
HIND7191486,Do you remember the time who we used to play together?,1
HIND7194407,I couldn't really hear that he was saying.,2
HIND7194407,I couldn't really hear what he was saying.,2
HIND7194407,I couldn't really hear why he was saying.,2
HIND7194407,I couldn't really hear where he was saying.,2
HIND7200014,Are you the person to that I was speaking with earlier?,2
HIND7200014,Are you the person to whom I was speaking with earlier?,2
HIND7200014,Are you the person to whose I was speaking with earlier?,2
HIND7200014,,2
HIND7212868,I has bought a new car.,3
HIND7212868,I has buy a new car.,3
HIND7212868,I have bought a new car.,3
HIND7212868,I have buyed a new car.,3
HIND7215290,He has lived in India since 1995.,1
HIND7215290,He have lived in India since 1995.,1
HIND7215290,He has liven in India since 1995.,1
HIND7215290,He lived has in India since 1995.,1
HIND7217736,My computer is very old and it have never work well.,4
HIND7217736,My computer is very old and it have never worked well.,4
HIND7217736,My computer is very old and it has never work well.,4
HIND7217736,My computer is very old and it has never worked well.,4
HIND7218965,We have seen that film before.,1
HIND7218965,We has seen that film before.,1
HIND7218965,We have see that film before.,1
HIND7218965,We have saw that film before.,1
HIND7220212,They has been here for two hours.,3
HIND7220212,They been have here for two hours.,3
HIND7220212,They have been here for two hours.,3
HIND7220212,They have were here for two hours.,3
HIND7223255,She have visited us before.,2
HIND7223255,She has visited us before.,2
HIND7223255,She has visit us before.,2
HIND7223255,She visited has us before.,2
HIND7224472,They have eaten the biscuits.,1
HIND7224472,They have ate the biscuits.,1
HIND7224472,They have eat the biscuits.,1
HIND7224472,They has eaten the biscuits.,1
HIND7225762,Neha is bought a new mobile phone.,2
HIND7225762,Neha has bought a new mobile phone.,2
HIND7225762,Neha has buyed a new mobile phone.,2
HIND7225762,Neha have buy a new mobile phone.,2
HIND7231111,I have won a ticket.,1
HIND7231111,I have winned a ticket.,1
HIND7231111,I have win a ticket.,1
HIND7231111,I won have a ticket.,1
HIND7234804,It have rained a lot.,3
HIND7234804,It have rain a lot.,3
HIND7234804,It has rained a lot.,3
HIND7234804,It has rain a lot.,3
HIND7239310,I have not been to China.,1
HIND7239310,I has not been to China.,1
HIND7239310,I have not to China.,1
HIND7239310,I haven't to China.,1
HIND7243091,I have not opened the window.,1
HIND7243091,I has not opened the window.,1
HIND7243091,I have not open the window.,1
HIND7243091,I has not open the window.,1
HIND7244527,He hasn't gone to the market.,1
HIND7244527,He haven't gone to the market.,1
